site,slope,intercept,trend,h,p,z,Tau,s
Site_449,-0.3959999999999989,-21.864000000000246,decreasing,True,0.0,-30.28095227168365,-0.9740719356770166,-91103.0
Site_450,-0.47808638255129854,-47.9933413689195,decreasing,True,0.0,-30.30886592755418,-0.9749700624411941,-91187.0
Site_451,-0.4566909814323607,-9.274748010610097,decreasing,True,0.0,-30.350743094520407,-0.9763172525874605,-91313.0
Site_452,-0.36633096676040755,-42.32251117975197,decreasing,True,0.0,-29.82857113432282,-0.9595201437002823,-89742.0
Site_453,-0.3841492980170792,-74.06375162831088,decreasing,True,0.0,-30.25700716945741,-0.9733021127362929,-91031.0
Site_454,-0.3282748357963875,-51.4226354679803,decreasing,True,0.0,-29.710246415729703,-0.9557137969378154,-89386.0
Site_455,-0.44666666666666666,-47.989999999999995,decreasing,True,0.0,-30.51593677545572,-0.9816311692755111,-91810.0
Site_456,-0.41987459705951724,-45.03708703514427,decreasing,True,0.0,-30.223444631471008,-0.9722222222222222,-90930.0
Site_457,-0.4253465346534654,-27.33514851485147,decreasing,True,0.0,-30.23407761437022,-0.9725643657514327,-90962.0
Site_458,-0.4221669584320187,-47.58193697868397,decreasing,True,0.0,-30.194194742793364,-0.9712813275168933,-90842.0
Site_459,-0.43879735960676847,-40.49977032493801,decreasing,True,0.0,-30.03298631094779,-0.9660957146522966,-90357.0
Site_460,-0.38851946334089205,-31.469795918367325,decreasing,True,0.0,-30.25833670948463,-0.9733448806774442,-91035.0
Site_461,-0.3988461943223973,-30.439222026362188,decreasing,True,0.0,-30.259004822507006,-0.9733662646480199,-91037.0
Site_462,-0.5338249189036205,-25.543817516817967,decreasing,True,0.0,-30.62961245406246,-0.9852878282439483,-92152.0
Site_463,-0.3619565217391304,-28.30739130434783,decreasing,True,0.0,-30.14001097692441,-0.9695385339149774,-90679.0
Site_464,-0.3969471780250775,-36.28940954658326,decreasing,True,0.0,-30.26964783227092,-0.9737084081772304,-91069.0
Site_465,-0.3589285714285714,-57.621428571428595,decreasing,True,0.0,-30.230095673259935,-0.9724360619279788,-90950.0
Site_466,-0.413705035971223,-41.859712230215834,decreasing,True,0.0,-30.279281982786955,-0.9740184757505773,-91098.0
Site_467,-0.38790697674418595,-30.532093023255825,decreasing,True,0.0,-30.27995009823464,-0.974039859721153,-91100.0
Site_468,-0.3687218045112782,-50.46609022556393,decreasing,True,0.0,-30.003065024258404,-0.9651334359763921,-90267.0
Site_469,-0.42229568913175475,-32.08413114754097,decreasing,True,0.0,-30.174913073354205,-0.9706611923701993,-90784.0
Site_470,-0.4399207843137255,-54.1271105882353,decreasing,True,0.0,-30.31018877054621,-0.9750128303823454,-91191.0
Site_471,-0.40911111111111115,-41.721999999999994,decreasing,True,0.0,-30.355403192449312,-0.9764669403814901,-91327.0
Site_472,-0.29444444444444484,-47.54999999999992,decreasing,True,0.0,-29.902023285759206,-0.9618830724488923,-89963.0
Site_473,-0.34885904830569575,-50.25644556596971,decreasing,True,0.0,-30.085830552891053,-0.9677957403130614,-90516.0
Site_474,-0.5129151678657075,-40.890323741007194,decreasing,True,0.0,-30.405922370986787,-0.9780921221452399,-91479.0
Site_475,-0.3449153210772364,-34.22829064731694,decreasing,True,0.0,-29.934606941536185,-0.9629308870070995,-90061.0
Site_476,-0.37013315608729364,-59.16123828514459,decreasing,True,0.0,-29.851500759143132,-0.9602578906851424,-89811.0
Site_477,-0.38327193486914063,-37.49326206826562,decreasing,True,0.0,-30.064561232807478,-0.9671114532546403,-90452.0
Site_478,-0.4380157128882367,-44.738606016140864,decreasing,True,0.0,-30.293582907523962,-0.974478231117954,-91141.0
Site_479,-0.4319903206291591,-68.48009074410163,decreasing,True,0.0,-30.1017916853799,-0.9683089556068771,-90564.0
Site_480,-0.5025213737668981,-10.865383266350008,decreasing,True,0.0,-30.248705898965337,-0.9730348131040971,-91006.0
Site_481,-0.37902117884356795,-24.881425369789326,decreasing,True,0.0,-30.087163417015844,-0.9678385082542127,-90520.0
Site_482,-0.48786265841438253,-6.171665782493363,decreasing,True,0.0,-30.221777697632003,-0.9721687622957831,-90925.0
Site_483,-0.3885185185185189,-44.22999999999993,decreasing,True,0.0,-29.896043657885347,-0.9616906167137114,-89945.0
Site_484,-0.4618502956738251,-21.28033613445379,decreasing,True,0.0,-30.175905227796996,-0.9706932683260627,-90787.0
Site_485,-0.44135880240193043,-35.086498681183016,decreasing,True,0.0,-30.337792926061873,-0.9759002651612352,-91274.0
Site_486,-0.46060461760461746,-25.42940259740263,decreasing,True,0.0,-29.970828645355137,-0.9640963134034728,-90170.0
Site_487,-0.4112068965517241,-25.699310344827595,decreasing,True,0.0,-30.265983236530968,-0.9735907963390642,-91058.0
Site_488,-0.47547743094543016,-50.526874915787076,decreasing,True,0.0,-30.417884873312822,-0.9784770336156018,-91515.0
Site_489,-0.4085483870967742,-39.873548387096776,decreasing,True,0.0,-30.331795471513814,-0.9757078094260543,-91256.0
Site_490,-0.4377198314936276,-4.512516397376444,decreasing,True,0.0,-30.280938889947368,-0.9740719356770166,-91103.0
Site_491,-0.38366600265604245,-44.12814342629483,decreasing,True,0.0,-30.277952442539405,-0.9739757078094261,-91094.0
Site_492,-0.4662684391453811,-62.346017144597695,decreasing,True,0.0,-30.433167860814155,-0.9789688649388418,-91561.0
Site_493,-0.4612183087291398,-41.1268453145058,decreasing,True,0.0,-30.538542331059386,-0.9823582242750833,-91878.0
Site_494,-0.3337341365461847,-52.82342650602409,decreasing,True,0.0,-29.81094978383286,-0.9589534684800274,-89689.0
Site_495,-0.39945652173913043,-8.007391304347834,decreasing,True,0.0,-30.252687835524334,-0.9731631169275511,-91018.0
Site_496,-0.3511484831354814,-30.94192764273602,decreasing,True,0.0,-29.93526840459858,-0.9629522709776751,-90063.0
Site_497,-0.3464019699645596,-24.16717448765513,decreasing,True,0.0,-30.19153232644859,-0.9711957916345907,-90834.0
Site_498,-0.36105512152777774,-33.80209375000001,decreasing,True,0.0,-30.054258956083707,-0.9667800017107177,-90421.0
Site_499,-0.4133333333333334,-27.23999999999998,decreasing,True,0.0,-30.24870255709328,-0.9730348131040971,-91006.0
Site_500,-0.5210199128194968,-10.919698830988693,decreasing,True,0.0,-30.543857117569658,-0.9825292960396886,-91894.0
Site_501,-0.4058333333333337,-32.14999999999992,decreasing,True,0.0,-30.210479943800575,-0.9718052347959969,-90891.0
Site_502,-0.44409278597050617,-11.84595823037067,decreasing,True,0.0,-30.202171985159996,-0.9715379351638013,-90866.0
Site_503,-0.4672307692307692,-15.48815384615385,decreasing,True,0.0,-30.35074644766551,-0.9763172525874605,-91313.0
Site_504,-0.38,-38.010000000000005,decreasing,True,0.0,-30.114418992090638,-0.9687152510478145,-90602.0
Site_505,-0.43,-31.22,decreasing,True,0.0,-30.412904137678474,-0.9783166538362843,-91500.0
Site_506,-0.30984962099969243,-45.62248186406643,decreasing,True,0.0,-29.65473208962482,-0.9539282353947481,-89219.0
Site_507,-0.38054134966786957,-19.12306847174017,decreasing,True,0.0,-29.919638040308104,-0.9624497476691473,-90016.0
Site_508,-0.39170625969265466,-62.7514479063866,decreasing,True,0.0,-30.053931551534266,-0.9667693097254298,-90420.0
Site_509,-0.4876066446526046,-37.38696475503741,decreasing,True,0.0,-30.402922507990553,-0.9779958942776494,-91470.0
Site_510,-0.47211382113821143,-33.22341463414632,decreasing,True,0.0,-30.341767022268794,-0.976028568984689,-91286.0
Site_511,-0.5013538789134437,-3.2375621546961497,decreasing,True,0.0,-30.38530442512218,-0.9774292190573945,-91417.0
Site_512,-0.4500295860577891,-32.83360941151754,decreasing,True,0.0,-30.44746209644206,-0.9794286203062185,-91604.0
Site_513,-0.3221966156896064,-49.25553101104501,decreasing,True,0.0,-29.700938537812267,-0.9554144213497562,-89358.0
Site_514,-0.44020408163265307,-37.36591836734692,decreasing,True,0.0,-30.500977764452266,-0.9811500299375588,-91765.0
Site_515,-0.33475467155795025,-34.282990943482744,decreasing,True,0.0,-30.06455458975449,-0.9671114532546403,-90452.0
Site_516,-0.42477103538663175,-21.709456356487536,decreasing,True,0.0,-30.2958978887959,-0.9745530750149688,-91148.0
Site_517,-0.47601637183954254,-33.01046368265882,decreasing,True,0.0,-30.25035946932131,-0.9730882730305364,-91011.0
Site_518,-0.40484638980651266,-44.43317980179326,decreasing,True,0.0,-30.13469614550388,-0.9693674621503721,-90663.0
Site_519,-0.5349040303566166,-37.410729442970805,decreasing,True,0.0,-30.60701365380826,-0.984560773244376,-92084.0
Site_520,-0.300276339338981,-63.91031070278011,decreasing,True,0.0,-29.66038755130183,-0.9541099991446412,-89236.0
Site_521,-0.4112839130648088,-13.362674778001292,decreasing,True,0.0,-30.366366869001542,-0.9768197758959883,-91360.0
Site_522,-0.372459978472946,-30.64864464984366,decreasing,True,0.0,-30.067554359293652,-0.9672076811222308,-90461.0
Site_523,-0.4290067359158124,-12.244545042184512,decreasing,True,0.0,-29.806296393223487,-0.9588037806859978,-89675.0
Site_524,-0.3704401257861635,-40.25493283018868,decreasing,True,0.0,-30.190533503540482,-0.9711637156787273,-90831.0
Site_525,-0.46151980294923656,-10.2217225629649,decreasing,True,0.0,-30.36370778850644,-0.9767342400136857,-91352.0
Site_526,-0.502244765012442,-50.765130757312534,decreasing,True,0.0,-30.498983454411437,-0.9810858780258318,-91759.0
Site_527,-0.39875,-73.69,decreasing,True,0.0,-30.215805894306268,-0.9719763065606022,-90907.0
Site_528,-0.4288905522288756,-33.319640718562866,decreasing,True,0.0,-30.339438651145045,-0.9759537250876743,-91279.0
Site_529,-0.5181148850364008,-19.46718483213742,decreasing,True,0.0,-30.442147299868893,-0.9792575485416132,-91588.0
Site_530,-0.4380142561043424,-40.788920681462045,decreasing,True,0.0,-30.227423234092086,-0.9723505260456762,-90942.0
Site_531,-0.4780603448275862,-10.828965517241386,decreasing,True,0.0,-30.23175258893649,-0.972489521854418,-90955.0
Site_532,-0.49269166879631976,-16.39859953999492,decreasing,True,0.0,-30.19884479781012,-0.9714310153109229,-90856.0
Site_533,-0.29944918009102073,-24.458977100339524,decreasing,True,0.0,-29.644423239470743,-0.9535967838508255,-89188.0
Site_534,-0.3985714285714286,-43.158571428571435,decreasing,True,0.0,-30.19385068235428,-0.9712706355316055,-90841.0
Site_535,-0.39267384296569185,-31.662449919410562,decreasing,True,0.0,-30.245378706474405,-0.9729278932512189,-90996.0
Site_536,-0.4780097087378641,-22.439902912621363,decreasing,True,0.0,-30.5259083262107,-0.981951928834146,-91840.0
Site_537,-0.4850000000000016,-63.84999999999967,decreasing,True,0.0,-30.43516889557622,-0.9790330168505688,-91567.0
Site_538,-0.43862412266358075,-61.997189504666565,decreasing,True,0.0,-30.059239750877783,-0.966940381490035,-90436.0
Site_539,-0.4606643601797681,-48.176498201170105,decreasing,True,0.0,-30.416555333138714,-0.9784342656744505,-91511.0
Site_540,-0.36305340938553265,-40.670463572724955,decreasing,True,0.0,-30.006061461915237,-0.9652296638439826,-90276.0
Site_541,-0.5118433827286664,5.068170669391932,decreasing,True,0.0,-30.212801632504426,-0.9718800786930117,-90898.0
Site_542,-0.40152988536709466,-41.31954476070756,decreasing,True,0.0,-30.213135686500305,-0.9718907706782995,-90899.0
Site_543,-0.4232762228872069,-11.592335856363306,decreasing,True,0.0,-29.89205503692236,-0.9615623128902575,-89933.0
Site_544,-0.345,-51.92,decreasing,True,0.0,-30.081180485901864,-0.9676460525190317,-90502.0
Site_545,-0.4156097560975609,-31.528292682926846,decreasing,True,0.0,-30.43184504514095,-0.9789260969976905,-91557.0
Site_546,-0.42982434100326194,-14.667942343295422,decreasing,True,0.0,-30.429185964792733,-0.9788405611153879,-91549.0
Site_547,-0.3127906976744187,-21.27720930232556,decreasing,True,0.0,-29.89172430305864,-0.9615516209049696,-89932.0
Site_548,-0.43688560540696,-3.4927092320966437,decreasing,True,0.0,-30.29922508650022,-0.974659994867847,-91158.0
Site_549,-0.4654120679199515,-46.27099332929049,decreasing,True,0.0,-30.41589056305166,-0.9784128817038747,-91509.0
Site_550,-0.47770567002556774,-11.445575274477363,decreasing,True,0.0,-30.457774443505578,-0.9797600718501411,-91635.0
Site_551,-0.3274637376497793,-36.13783266764767,decreasing,True,0.0,-29.70093525645674,-0.9554144213497562,-89358.0
Site_552,-0.36094150236271794,-30.376635489652926,decreasing,True,0.0,-30.043959997474325,-0.966448550166795,-90390.0
Site_553,-0.3452925531914893,-37.9068085106383,decreasing,True,0.0,-30.009062321095936,-0.965325891711573,-90285.0
Site_554,-0.44087620321633175,-27.620740105272333,decreasing,True,0.0,-30.26897302970239,-0.9736870242066546,-91067.0
Site_555,-0.37594716905901115,-35.68541148325359,decreasing,True,0.0,-29.88740164579888,-0.9614126250962278,-89919.0
Site_556,-0.4279224632933831,-24.058747928629245,decreasing,True,0.0,-30.290249016598526,-0.9743713112650757,-91131.0
Site_557,-0.407613464707498,-30.60549162318044,decreasing,True,0.0,-30.008386499687788,-0.9653045077409973,-90283.0
Site_558,-0.3839278484673222,-29.981584731058405,decreasing,True,0.0,-30.14466436753378,-0.9696882217090069,-90693.0
Site_559,-0.4123928352725046,-45.173147581139006,decreasing,True,0.0,-29.994766997445268,-0.9648661363441964,-90242.0
Site_560,-0.48022663071391886,-36.471047765793514,decreasing,True,0.0,-30.434842674999047,-0.979022324865281,-91566.0
Site_561,-0.42924999999999996,-20.692000000000007,decreasing,True,0.0,-29.976811576469117,-0.9642887691386537,-90188.0
Site_562,-0.39809302325581397,-37.841906976744184,decreasing,True,0.0,-29.929950242727053,-0.9627811992130699,-90047.0
Site_563,-0.42476190476190445,-48.43142857142864,decreasing,True,0.0,-30.192207103463694,-0.9712171756051664,-90836.0
Site_564,-0.4161538461538462,-11.060769230769225,decreasing,True,0.0,-30.233743559198967,-0.9725536737661449,-90961.0
Site_565,-0.34559523809523807,-41.40142857142858,decreasing,True,0.0,-29.192737254409913,-0.9390663758446668,-87829.0
Site_566,-0.37445646258503407,-35.937404081632636,decreasing,True,0.0,-29.919985300330598,-0.9624604396544351,-90017.0
Site_567,-0.4168175416133162,-45.377411011523705,decreasing,True,0.0,-30.16460747014539,-0.9703297408262767,-90753.0
Site_568,-0.4148662192393736,-25.148896644295306,decreasing,True,0.0,-30.22278320028264,-0.9722008382516466,-90928.0
Site_569,-0.4251207025722134,-19.213928244401913,decreasing,True,0.0,-30.307198979651538,-0.974916602514755,-91182.0
Site_570,-0.5145781176654671,-18.781126584259113,decreasing,True,0.0,-30.425197344270412,-0.978712257291934,-91537.0
Site_571,-0.45574979549628813,-47.84804417280175,decreasing,True,0.0,-30.224109401668226,-0.9722436061927979,-90932.0
Site_572,-0.4703247925359839,-25.049844812227477,decreasing,True,0.0,-30.36803047183844,-0.9768732358224275,-91365.0
Site_573,-0.4094019867549669,-48.40917086092715,decreasing,True,0.0,-30.089829146150063,-0.9679240441365152,-90528.0
Site_574,-0.5151458082347105,-17.528505421302555,decreasing,True,0.0,-30.45178814775256,-0.9795676161149602,-91617.0
Site_575,-0.44674418604651184,-50.81325581395345,decreasing,True,0.0,-30.31484550981951,-0.975162518176375,-91205.0
Site_576,-0.3904833880978459,0.4244118291347121,decreasing,True,0.0,-29.99011360555063,-0.9647164485501668,-90228.0
Site_577,-0.3748360497118775,-47.87541326223446,decreasing,True,0.0,-30.16361198125002,-0.9702976648704131,-90750.0
Site_578,-0.5014974713137241,-22.056546196235587,decreasing,True,0.0,-30.40126562113648,-0.9779424343512103,-91465.0
Site_579,-0.33305688168880243,-41.42971355521868,decreasing,True,0.0,-29.79034849359944,-0.958290565392182,-89627.0
Site_580,-0.43515723892405056,-56.19603639240508,decreasing,True,0.0,-30.389296402165794,-0.9775575228808485,-91429.0
Site_581,-0.36925925925925923,-11.860000000000014,decreasing,True,0.0,-30.056587311968997,-0.9668548456077325,-90428.0
Site_582,-0.4879304853942455,-12.697015154842973,decreasing,True,0.0,-30.56845473516426,-0.9833205029509879,-91968.0
Site_583,-0.42732059835296565,-58.26875075575941,decreasing,True,0.0,-30.354397653225096,-0.9764348644256265,-91324.0
Site_584,-0.43822001848894854,-6.734476006387112,decreasing,True,0.0,-30.051923960193616,-0.9667051578137028,-90414.0
Site_585,-0.4725000000000001,-49.15999999999998,decreasing,True,0.0,-30.336118152605227,-0.9758468052347959,-91269.0
Site_586,-0.3738888888888889,-51.10000000000001,decreasing,True,0.0,-30.093825525553456,-0.9680523479599692,-90540.0
Site_587,-0.4351102003642987,-52.38619672131148,decreasing,True,0.0,-30.434510850288298,-0.9790116328799932,-91565.0
Site_588,-0.34611111111111126,-24.97999999999996,decreasing,True,0.0,-29.8820801831476,-0.9612415533316226,-89903.0
Site_589,-0.4838322641570876,-37.86223094206909,decreasing,True,0.0,-30.41888034810728,-0.9785091095714652,-91518.0
Site_590,-0.4494839043813982,-31.651476653618005,decreasing,True,0.0,-30.40958028669238,-0.978209733983406,-91490.0
Site_591,-0.430265746376568,-31.322598782661316,decreasing,True,0.0,-30.354738422215373,-0.9764455564109144,-91325.0
Site_592,-0.5015659608129488,-26.26175246440306,decreasing,True,0.0,-30.396612230527108,-0.9777927465571807,-91451.0
Site_593,-0.3384900210084033,-52.046155462184885,decreasing,True,0.0,-28.893576640171634,-0.9294435890856214,-86929.0
Site_594,-0.41026127515421174,-68.67356456669026,decreasing,True,0.0,-30.286925166163257,-0.9742643914121975,-91121.0
Site_595,-0.45932702848414053,-45.955361847425635,decreasing,True,0.0,-30.335132727446624,-0.9758147292789325,-91266.0
Site_596,-0.37300000000000016,-57.64199999999997,decreasing,True,0.0,-30.165944786685984,-0.970372508767428,-90757.0
Site_597,-0.3482466216216216,-16.07872972972973,decreasing,True,0.0,-29.515470893163126,-0.9494482935591481,-88800.0
Site_598,-0.2995345226058067,-7.960543117145747,decreasing,True,0.0,-29.84353340942447,-0.9600012830382345,-89787.0
Site_599,-0.36392156862745084,-8.02294117647061,decreasing,True,0.0,-30.2473763585709,-0.9729920451629459,-91002.0
Site_600,-0.394734833266372,-38.69727601446364,decreasing,True,0.0,-30.25168900934853,-0.9731310409716877,-91015.0
Site_601,-0.49826179071481225,-42.465453205600554,decreasing,True,0.0,-30.48270164066225,-0.9805619707467282,-91710.0
Site_602,-0.4027444630598235,-51.84719597907814,decreasing,True,0.0,-30.317504590167726,-0.9752480540586776,-91213.0
Site_603,-0.4182976053796949,-28.217717237985894,decreasing,True,0.0,-29.98146827968323,-0.9644384569326833,-90202.0
Site_604,-0.4404897959183673,-22.044204081632657,decreasing,True,0.0,-30.308859230518987,-0.9749700624411941,-91187.0
Site_605,-0.4749532710280373,-44.77009345794396,decreasing,True,0.0,-30.41622798866457,-0.9784235736891626,-91510.0
Site_606,-0.36209302325581394,1.1720930232558118,decreasing,True,0.0,-30.017365870333066,-0.9655931913437688,-90310.0
Site_607,-0.4299105762567301,-28.689315528546288,decreasing,True,0.0,-30.344760163736925,-0.9761247968522795,-91295.0
Site_608,-0.40501838260140843,-8.696029358095785,decreasing,True,0.0,-30.354397653225096,-0.9764348644256265,-91324.0
Site_609,-0.3191784130765667,-5.907462775461596,decreasing,True,0.0,-29.357917078150212,-0.9443802925327175,-88326.0
Site_610,-0.4953601801801802,-26.332201081081095,decreasing,True,0.0,-30.3281442622086,-0.9755901975878881,-91245.0
Site_611,-0.3707795825344572,-25.191610172557247,decreasing,True,0.0,-29.874443578455285,-0.9609956376700025,-89880.0
Site_612,-0.42775658350658347,-24.364577962577982,decreasing,True,0.0,-30.333466891808396,-0.9757612693524934,-91261.0
Site_613,-0.38960544848035583,-79.43522312824314,decreasing,True,0.0,-30.237077431396255,-0.9726605936190231,-90971.0
Site_614,-0.33538795986622083,-64.1162006688963,decreasing,True,0.0,-29.95320727323766,-0.9635296381832179,-90117.0
Site_615,-0.26515094554568236,-36.44739576213261,decreasing,True,0.0,-29.658393240489843,-0.9540458472329142,-89230.0
Site_616,-0.5380904970760233,-38.44245263157896,decreasing,True,0.0,-30.61133635058046,-0.9846997690531177,-92097.0
Site_617,-0.36349543212870883,-35.19498666019889,decreasing,True,0.0,-30.23175258893649,-0.972489521854418,-90955.0
Site_618,-0.47991977691977683,-10.007328185328205,decreasing,True,0.0,-30.378994145087372,-0.9772260713369259,-91398.0
Site_619,-0.39213518462584,-41.13880012081856,decreasing,True,0.0,-30.241393426795927,-0.9727995894277649,-90984.0
Site_620,-0.3883018867924528,-33.08679245283018,decreasing,True,0.0,-30.135023536615606,-0.9693781541356599,-90664.0
Site_621,-0.4128,-19.3652,decreasing,True,0.0,-29.441674879541264,-0.9470746728252502,-88578.0
Site_622,-0.349836400133824,-35.925337571094005,decreasing,True,0.0,-30.167603934904598,-0.9704259686938671,-90762.0
Site_623,-0.41991769407939306,-23.9977780788511,decreasing,True,0.0,-30.380006403863945,-0.9772581472927894,-91401.0
Site_624,-0.4182561121049493,-28.26667978533095,decreasing,True,0.0,-30.285264913900935,-0.9742109314857583,-91116.0
Site_625,-0.5223076923076924,-29.17153846153846,decreasing,True,0.0,-30.552165055500232,-0.9827965956718844,-91919.0
Site_626,-0.35858120918474823,-5.38645881609439,decreasing,True,0.0,-30.067216991481764,-0.967196989136943,-90460.0
Site_627,-0.4114285714285715,-13.521428571428558,decreasing,True,0.0,-30.122065512454434,-0.9689611667094347,-90625.0
Site_628,-0.5163612212641651,-19.075976206940368,decreasing,True,0.0,-30.62462498698372,-0.985127448464631,-92137.0
Site_629,-0.37932351029252437,-57.216121776814745,decreasing,True,0.0,-29.63911162811536,-0.9534257120862202,-89172.0
Site_630,-0.4271641791044774,-45.752537313432896,decreasing,True,0.0,-30.2473763585709,-0.9729920451629459,-91002.0
Site_631,-0.40138409961685806,-52.11103448275867,decreasing,True,0.0,-30.40691448720131,-0.9781241981011034,-91482.0
Site_632,-0.4710799061032864,-50.55674028169014,decreasing,True,0.0,-30.404262125114624,-0.9780386622188008,-91474.0
Site_633,-0.40302220192510363,-53.77720438417762,decreasing,True,0.0,-29.979485009524005,-0.9643743050209563,-90196.0
Site_634,-0.4077740086492918,-28.60081413175297,decreasing,True,0.0,-30.05459632180493,-0.9667906936960055,-90422.0
Site_635,-0.4626112880396319,-8.405961783439508,decreasing,True,0.0,-30.470064275656256,-0.9801556753057907,-91672.0
Site_636,-0.45088646305113617,-28.108523980954587,decreasing,True,0.0,-30.40791668146828,-0.9781562740569669,-91485.0
Site_637,-0.5062569069206582,-33.648508105137836,decreasing,True,0.0,-30.505965224700745,-0.9813104097168762,-91780.0
Site_638,-0.5601342281879195,6.158993288590608,decreasing,True,0.0,-30.551830982813495,-0.9827859036865966,-91918.0
Site_639,-0.37571936135302286,-5.574617947747072,decreasing,True,0.0,-29.507827664216908,-0.949202377897528,-88777.0
Site_640,-0.3616,-35.43440000000001,decreasing,True,0.0,-30.34908284578338,-0.9762637926610213,-91308.0
Site_641,-0.3327807055402857,-9.419367603298284,decreasing,True,0.0,-29.894046044714564,-0.9616264648019844,-89939.0
Site_642,-0.3735714285714286,-42.34857142857143,decreasing,True,0.0,-29.613182318763936,-0.9525917372337696,-89094.0
Site_643,-0.46984790654637976,-44.69285218598198,decreasing,True,0.0,-30.529566247937833,-0.982069540672312,-91851.0
Site_644,-0.4165991803278688,-37.384577049180336,decreasing,True,0.0,-30.408918876068253,-0.9781883500128303,-91488.0
Site_645,-0.4632408791208791,-44.90997010989011,decreasing,True,0.0,-30.46209040137885,-0.9798990676588829,-91648.0
Site_646,-0.39319836065573766,-52.08915409836068,decreasing,True,0.0,-30.271969511425425,-0.9737832520742451,-91076.0
Site_647,-0.42961672008547014,-33.37278846153845,decreasing,True,0.0,-30.192861866696145,-0.971238559575742,-90838.0
Site_648,-0.38000000000000006,-24.12999999999998,decreasing,True,0.0,-30.21413117260509,-0.9719228466341631,-90902.0
Site_649,-0.44210526315789467,-57.87526315789475,decreasing,True,0.0,-30.43085069167285,-0.9788940210418271,-91554.0
Site_650,-0.3722991579076771,-21.02338189194174,decreasing,True,0.0,-30.092481578006048,-0.9680095800188179,-90536.0
Site_651,-0.45756711711711706,-43.4855027027027,decreasing,True,0.0,-30.25933887907369,-0.9733769566333077,-91038.0
Site_652,-0.4590742296750651,-49.71996639018593,decreasing,True,0.0,-30.328805681647637,-0.9756115815584637,-91247.0
Site_653,-0.38438053584199816,-38.04380425812839,decreasing,True,0.0,-29.596569605318194,-0.9520571379693782,-89044.0
Site_654,-0.53359375,-40.483750000000015,decreasing,True,0.0,-30.50463905474684,-0.9812676417757249,-91776.0
Site_655,-0.4566423240938166,-30.91525799573563,decreasing,True,0.0,-30.404928015022527,-0.9780600461893765,-91476.0
Site_656,-0.3800516799316276,-47.868837134768455,decreasing,True,0.0,-30.1383518264399,-0.9694850739885382,-90674.0
Site_657,-0.43204243110688456,-40.92883488091293,decreasing,True,0.0,-30.139346206837352,-0.9695171499444016,-90677.0
Site_658,-0.40233499196499456,-41.08564173556117,decreasing,True,0.0,-30.25269452014865,-0.9731631169275511,-91018.0
Site_659,-0.4182863756613756,-12.810142857142864,decreasing,True,0.0,-30.06124070334953,-0.9670045334017621,-90442.0
Site_660,-0.3980066906730684,-20.510554814617237,decreasing,True,0.0,-30.104447440234008,-0.9683944914891797,-90572.0
Site_661,-0.473125,-3.644999999999996,decreasing,True,0.0,-30.454447228100772,-0.9796531519972629,-91625.0
Site_662,-0.3936956521739131,-48.00173913043476,decreasing,True,0.0,-30.345094225040725,-0.9761354888375674,-91296.0
Site_663,-0.40530612244897957,-46.94387755102042,decreasing,True,0.0,-30.366700931517446,-0.9768304678812761,-91361.0
Site_664,-0.4609463210264467,-33.79559465828753,decreasing,True,0.0,-30.374678173443414,-0.9770870755281841,-91385.0
Site_665,-0.42923981838194825,-46.22419922949918,decreasing,True,0.0,-30.329467100940896,-0.9756329655290394,-91249.0
Site_666,-0.43107603432373676,-48.43757658607288,decreasing,True,0.0,-30.321159150708507,-0.9753656658968437,-91224.0
Site_667,-0.35425925925925916,-47.910000000000025,decreasing,True,0.0,-29.81560646846517,-0.959103156274057,-89703.0
Site_668,-0.4319787720811611,-20.4325852304692,decreasing,True,0.0,-30.44380754328181,-0.9793110084680523,-91593.0
Site_669,-0.40982142857142856,-79.21857142857144,decreasing,True,0.0,-30.093146348129824,-0.9680309639893936,-90538.0
Site_670,-0.34954545454545455,-20.60818181818182,decreasing,True,0.0,-30.0299998217904,-0.9659994867847062,-90348.0
Site_671,-0.4590494565217391,-30.39531739130436,decreasing,True,0.0,-30.45776771356762,-0.9797600718501411,-91635.0
Site_672,-0.3993514435937644,-26.18008818374689,decreasing,True,0.0,-30.344756811253927,-0.9761247968522795,-91295.0
Site_673,-0.45037273737694505,-23.49948872657987,decreasing,True,0.0,-30.46375064369011,-0.979952527585322,-91653.0
Site_674,-0.38365615082184645,-26.440271422481175,decreasing,True,0.0,-30.132709602823017,-0.9693033102386451,-90657.0
Site_675,-0.45317607313195557,-0.1439682034975931,decreasing,True,0.0,-30.22976161823446,-0.9724253699426909,-90949.0
Site_676,-0.39927237896203405,-21.177166144200655,decreasing,True,0.0,-30.242392252679338,-0.9728316653836284,-90987.0
Site_677,-0.3058628526645769,-61.07362382445139,decreasing,True,0.0,-29.369892677370252,-0.9447652040030793,-88362.0
Site_678,-0.4558952920582273,-33.886616915422906,decreasing,True,0.0,-30.049936290084418,-0.9666410059019759,-90408.0
Site_679,-0.4328438168592211,-23.025735558408243,decreasing,True,0.0,-30.348414722772112,-0.9762424086904457,-91306.0
Site_680,-0.41995991839095226,-44.058657627554325,decreasing,True,0.0,-30.203825568368615,-0.9715913950902404,-90871.0
Site_681,-0.4384336228287841,-18.028337468982627,decreasing,True,0.0,-30.401933750023804,-0.977963818321786,-91467.0
Site_682,-0.44591175993511756,-43.83305985401461,decreasing,True,0.0,-30.480700595286464,-0.9804978188350013,-91704.0
