site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_1726,decreasing,True,0.0,-16.460478401173372,-0.9224137931034483,-9630.0,342198.0,-0.41783783783783773,-152.0956756756757
Site_1727,decreasing,True,0.0,-15.37663002815616,-0.8616858237547893,-8996.0,342200.0,-0.29276819923371644,-129.5606896551724
Site_1728,decreasing,True,0.0,-16.188649153148777,-0.907183908045977,-9471.0,342199.0,-0.2843759259259262,-118.42493333333331
Site_1729,decreasing,True,0.0,-16.79038141311798,-0.9409003831417625,-9823.0,342199.0,-0.4946961136791645,-122.86187981510014
Site_173,decreasing,True,0.0,-16.542532920153153,-0.9270114942528735,-9678.0,342198.0,-0.3623985618900874,-133.3773035439137
Site_1730,decreasing,True,0.0,-16.508295295375657,-0.925095785440613,-9658.0,342200.0,-0.4446617721518987,-114.39435240506329
Site_1731,decreasing,True,0.0,-14.940738500371731,-0.8372605363984674,-8741.0,342199.0,-0.21271472946615616,-134.81453947843676
Site_1732,decreasing,True,0.0,-16.54079928256257,-0.9269157088122605,-9677.0,342199.0,-0.451169590643275,-161.2457894736842
Site_1733,decreasing,True,0.0,-16.241713813542706,-0.9101532567049808,-9502.0,342196.0,-0.35,-148.19
Site_1734,decreasing,True,0.0,-16.303159597390252,-0.9136015325670498,-9538.0,342200.0,-0.36755457997152347,-136.3160702420503
Site_1735,decreasing,True,0.0,-16.604122331432514,-0.9304597701149425,-9714.0,342196.0,-0.3731856622430391,-177.8506323185012
Site_1736,decreasing,True,0.0,-16.67418640772809,-0.9343869731800766,-9755.0,342197.0,-0.41817693059628547,-130.14126099706743
Site_1737,decreasing,True,0.0,-17.161310600629204,-0.9616858237547893,-10040.0,342200.0,-0.5055172413793103,-160.14275862068965
Site_1738,decreasing,True,0.0,-17.277604652680367,-0.9681992337164751,-10108.0,342198.0,-0.582141489804411,-115.3558127340824
Site_1739,decreasing,True,0.0,-16.778390631056443,-0.9402298850574713,-9816.0,342200.0,-0.4264365079365079,-153.62657142857145
Site_174,decreasing,True,0.0,-17.00919314401587,-0.9531609195402299,-9951.0,342199.0,-0.5891666666666664,-151.22
Site_1740,decreasing,True,0.0,-17.096350962933826,-0.9580459770114943,-10002.0,342200.0,-0.525747340425532,-119.9861914893617
Site_1741,decreasing,True,0.0,-16.739097413688786,-0.9380268199233717,-9793.0,342199.0,-0.44583666666666666,-139.70976000000002
Site_1742,decreasing,True,0.0,-17.11007667642998,-0.9588122605363985,-10010.0,342198.0,-0.5478066455940175,-93.40792151723073
Site_1743,decreasing,True,0.0,-16.267284618940206,-0.9115900383141763,-9517.0,342199.0,-0.3669652406417112,-93.32850267379679
Site_1744,decreasing,True,0.0,-16.55789394903897,-0.9278735632183908,-9687.0,342199.0,-0.46813300142247505,-88.48442389758179
Site_1745,decreasing,True,0.0,-16.357910252448644,-0.9166666666666666,-9570.0,342198.0,-0.3100000000000023,-141.49999999999983
Site_1746,decreasing,True,0.0,-16.47246875383103,-0.9230842911877395,-9637.0,342197.0,-0.43500000000000005,-125.11
Site_1747,decreasing,True,0.0,-16.698119010732825,-0.935727969348659,-9769.0,342197.0,-0.449707264957265,-149.46107692307692
Site_1748,decreasing,True,0.0,-16.92035032434823,-0.9481800766283525,-9899.0,342197.0,-0.44664583333333263,-151.53150000000005
Site_1749,decreasing,True,0.0,-16.83656161316404,-0.9434865900383141,-9850.0,342198.0,-0.39709384164222883,-122.11924340175953
Site_175,decreasing,True,0.0,-12.827875210538403,-0.7188697318007663,-7505.0,342197.0,-0.3235214626391097,-137.7664546899841
Site_1750,decreasing,True,0.0,-16.83487674218846,-0.9433908045977012,-9849.0,342197.0,-0.4428571428571427,-106.82428571428574
Site_1751,decreasing,True,0.0,-16.645149710816266,-0.9327586206896552,-9738.0,342196.0,-0.42197222222222214,-149.518
Site_1752,decreasing,True,0.0,-16.532227793473954,-0.9264367816091954,-9672.0,342200.0,-0.3953553459119497,-156.46441509433964
Site_1753,decreasing,True,0.0,-16.959593830943554,-0.9503831417624521,-9922.0,342200.0,-0.5703935185185185,-121.25166666666667
Site_1754,decreasing,True,0.0,-17.077571809921466,-0.956992337164751,-9991.0,342199.0,-0.6907898841354723,-128.053128342246
Site_1755,decreasing,True,0.0,-16.54079928256257,-0.9269157088122605,-9677.0,342199.0,-0.3285277777777776,-127.75600000000001
Site_1756,decreasing,True,0.0,-17.06221154035844,-0.9561302681992337,-9982.0,342198.0,-0.5098198341836735,-132.2729719387755
Site_1757,decreasing,True,0.0,-16.414298750637226,-0.9198275862068965,-9603.0,342199.0,-0.36085540069686406,-132.7584111498258
Site_1758,decreasing,True,0.0,-14.780091827067569,-0.8282567049808429,-8647.0,342197.0,-0.2681818181818182,-145.45090909090908
Site_1759,decreasing,True,0.0,-16.778439662220027,-0.9402298850574713,-9816.0,342198.0,-0.5149742268041236,-125.9518556701031
Site_176,decreasing,True,0.0,-16.51518141382656,-0.9254789272030651,-9662.0,342198.0,-0.44385955579199365,-119.00211198297646
Site_1760,decreasing,True,0.0,-17.06221154035844,-0.9561302681992337,-9982.0,342198.0,-0.6003361581920905,-135.9057966101695
Site_1761,decreasing,True,0.0,-17.03827897232267,-0.9547892720306513,-9968.0,342198.0,-0.5220294117647057,-110.7138823529412
Site_1762,decreasing,True,0.0,-15.096322023134494,-0.8459770114942529,-8832.0,342198.0,-0.2153561941560011,-145.56435402076792
Site_1763,decreasing,True,0.0,-16.58871282556832,-0.9295977011494253,-9705.0,342197.0,-0.42125,-125.54
Site_1764,decreasing,True,0.0,-16.470735216045842,-0.9229885057471264,-9636.0,342198.0,-0.4570448343079922,-143.1727719298246
Site_1765,decreasing,True,0.0,-15.868955703321138,-0.889272030651341,-9284.0,342200.0,-0.31410563194077207,-115.19439450026441
Site_1766,decreasing,True,0.0,-17.010877755439907,-0.9532567049808429,-9952.0,342200.0,-0.4734597411933861,-101.3908986340762
Site_1767,decreasing,True,0.0,-16.593816994515517,-0.9298850574712644,-9708.0,342198.0,-0.3889927536231884,-156.63252173913042
Site_1768,decreasing,True,0.0,-16.899787278566926,-0.9470306513409962,-9887.0,342199.0,-0.4872222222222222,-135.95
Site_1769,decreasing,True,0.0,-16.028052965340436,-0.8981800766283525,-9377.0,342195.0,-0.3935810707163675,-150.51216290842154
Site_177,decreasing,True,0.0,-16.409194326811008,-0.9195402298850575,-9600.0,342198.0,-0.33686854887674555,-162.1354644808743
Site_1770,decreasing,True,0.0,-15.838231632243357,-0.8875478927203065,-9266.0,342198.0,-0.2849999999999997,-133.97000000000003
Site_1771,decreasing,True,0.0,-16.83487674218846,-0.9433908045977012,-9849.0,342197.0,-0.5442719298245617,-147.84242105263155
Site_1772,decreasing,True,0.0,-16.898102502398874,-0.9469348659003831,-9886.0,342198.0,-0.4857634032634034,-96.48503496503497
Site_1773,decreasing,True,0.0,-17.02640390788365,-0.9541187739463601,-9961.0,342194.3333333333,-0.46313858695652166,-141.40402173913043
Site_1774,decreasing,True,0.0,-16.76129598955766,-0.939272030651341,-9806.0,342200.0,-0.38294887278582934,-185.61768115942027
Site_1775,decreasing,True,0.0,-16.71174594732655,-0.9364942528735632,-9777.0,342199.0,-0.5398894723986323,-105.76795798729846
Site_1776,decreasing,True,0.0,-15.634781959313484,-0.8761494252873563,-9147.0,342199.0,-0.4450000000000002,-143.34999999999997
Site_1777,decreasing,True,0.0,-15.951056595840557,-0.8938697318007662,-9332.0,342198.0,-0.34873401327505277,-169.84115104419618
Site_1778,decreasing,True,0.0,-16.59213176885471,-0.9297892720306513,-9707.0,342197.0,-0.467348837209303,-120.41088372093019
Site_1779,decreasing,True,0.0,-16.048472888042312,-0.8993295019157088,-9389.0,342199.0,-0.35761363636363636,-164.48181818181817
Site_178,decreasing,True,0.0,-15.983559863877142,-0.8956896551724138,-9351.0,342197.0,-0.32810023310023295,-125.76678321678321
Site_1780,decreasing,True,0.0,-16.344186736987332,-0.9159003831417625,-9562.0,342200.0,-0.48030330882352945,-107.91816176470587
Site_1781,decreasing,True,0.0,-16.06224249811633,-0.900095785440613,-9397.0,342195.0,-0.3562206477732794,-109.84211336032389
Site_1782,decreasing,True,0.0,-16.945967638470414,-0.9496168582375479,-9914.0,342198.0,-0.45058397271952255,-164.3879539641944
Site_1783,decreasing,True,0.0,-16.720317711276014,-0.9369731800766283,-9782.0,342198.0,-0.40826777020447924,-117.75472054527751
Site_1784,decreasing,True,0.0,-15.891201956459453,-0.8905172413793103,-9297.0,342199.0,-0.3512101994115725,-102.24286564236678
Site_1785,decreasing,True,0.0,-16.658728140564957,-0.9335249042145594,-9746.0,342200.0,-0.5738252476504956,-100.00458216916431
Site_1786,decreasing,True,0.0,-16.963012759243313,-0.9505747126436782,-9924.0,342200.0,-0.5360172413793104,-141.71675862068966
Site_1787,decreasing,True,0.0,-15.959580622365044,-0.8943486590038314,-9337.0,342199.0,-0.26619047619047637,-134.5942857142857
Site_1788,decreasing,True,0.0,-15.721987730355332,-0.8810344827586207,-9198.0,342198.0,-0.3160681690140845,-100.04309183098592
Site_1789,decreasing,True,0.0,-16.638263192296233,-0.9323754789272031,-9734.0,342198.0,-0.33999999999999997,-150.29000000000002
Site_179,decreasing,True,0.0,-16.492934216428658,-0.9242337164750958,-9649.0,342199.0,-0.41740476190476195,-113.86685714285713
Site_1790,decreasing,True,0.0,-16.63489286597033,-0.9321839080459771,-9732.0,342196.0,-0.4130554349399334,-101.68000868432478
Site_1791,decreasing,True,0.0,-16.689596038481998,-0.9352490421455939,-9764.0,342196.0,-0.42770381036774463,-117.19532565352239
Site_1792,decreasing,True,0.0,-16.499820300122156,-0.9246168582375479,-9653.0,342197.0,-0.3853667262969589,-80.06359570661897
Site_1793,decreasing,True,0.0,-15.72545262296383,-0.8812260536398467,-9200.0,342196.0,-0.4830694444444442,-130.99900000000002
Site_1794,decreasing,True,0.0,-16.59034957456982,-0.9296934865900384,-9706.0,342200.0,-0.38983263305322136,-107.49205042016806
Site_1795,decreasing,True,0.0,-16.145888895601438,-0.9047892720306513,-9446.0,342200.0,-0.3426624472573835,-113.4783037974684
Site_1796,decreasing,True,0.0,-16.774971702756687,-0.9400383141762452,-9814.0,342200.0,-0.48900000000000005,-116.822
Site_1797,decreasing,True,0.0,-16.899836664629884,-0.9470306513409962,-9887.0,342197.0,-0.5043104938271605,-145.78964444444443
Site_1798,decreasing,True,0.0,-16.54770162521867,-0.9272988505747126,-9681.0,342196.3333333333,-0.486747287522604,-135.15419529837249
Site_1799,decreasing,True,0.0,-16.682709390076948,-0.9348659003831418,-9760.0,342198.0,-0.4933333333333334,-117.07999999999998
Site_18,decreasing,True,0.0,-15.91344827464149,-0.8917624521072797,-9310.0,342198.0,-0.2941123949579832,-145.3339075630252
Site_180,decreasing,True,0.0,-16.939129761888765,-0.9492337164750958,-9910.0,342198.0,-0.4974001536098309,-146.76718894009218
Site_1800,decreasing,True,0.0,-16.084348186205816,-0.9013409961685823,-9410.0,342200.0,-0.31339935974389754,-110.23524609843939
Site_1801,decreasing,True,0.0,-16.904890978147446,-0.9473180076628352,-9890.0,342200.0,-0.523141196013289,-156.8638338870432
Site_1802,decreasing,True,0.0,-15.809193756271208,-0.8859195402298851,-9249.0,342197.0,-0.3847373487348735,-125.12891089108912
Site_1803,decreasing,True,0.0,-16.37853556231233,-0.917816091954023,-9582.0,342193.3333333333,-0.3709454094292805,-126.5419305210918
Site_1804,decreasing,True,0.0,-16.58018969345866,-0.9291187739463601,-9700.0,342196.0,-0.4044827586206893,-124.14724137931039
Site_1805,decreasing,True,0.0,-16.964747011177238,-0.9506704980842912,-9925.0,342199.0,-0.5298815359477125,-90.95852941176472
Site_1806,decreasing,True,0.0,-16.576673861370793,-0.9289272030651341,-9698.0,342200.0,-0.4221795454545455,-133.53307272727272
Site_1807,decreasing,True,0.0,-16.884377408348904,-0.946168582375479,-9878.0,342200.0,-0.5318985507246377,-106.18330434782608
Site_1808,decreasing,True,0.0,-16.44333565768028,-0.921455938697318,-9620.0,342200.0,-0.47246069761729304,-143.9328297715549
Site_1809,decreasing,True,0.0,-16.95107127799612,-0.949904214559387,-9917.0,342199.0,-0.46887147335423196,-132.2012539184953
Site_181,decreasing,True,0.0,-16.617749562551285,-0.9312260536398468,-9722.0,342198.0,-0.4620000000000002,-109.49599999999998
Site_1810,decreasing,True,0.0,-16.88611154538581,-0.9462643678160919,-9879.0,342199.0,-0.454768353528154,-111.0666785459729
Site_1811,decreasing,True,0.0,-16.06730049772858,-0.9003831417624522,-9400.0,342198.0,-0.4089378313253012,-102.8464761445783
Site_1812,decreasing,True,0.0,-16.506609949609775,-0.925,-9657.0,342199.0,-0.3833176100628925,-113.70113207547175
Site_1813,decreasing,True,0.0,-16.424555550523067,-0.9204022988505747,-9609.0,342199.0,-0.3108970233306516,-124.2254143201931
Site_1814,decreasing,True,0.0,-16.80063821300382,-0.9414750957854406,-9829.0,342199.0,-0.3813773314203731,-139.57083213773313
Site_1815,decreasing,True,0.0,-16.81951607319721,-0.9425287356321839,-9840.0,342196.0,-0.43798413395208835,-116.76514235544965
Site_1816,decreasing,True,0.0,-17.332257015617046,-0.9712643678160919,-10140.0,342200.0,-0.6277485187623437,-127.15210664911125
Site_1817,decreasing,True,0.0,-16.757877061257904,-0.9390804597701149,-9804.0,342200.0,-0.3728271848924022,-119.05644268774705
Site_1818,decreasing,True,0.0,-16.75108815589343,-0.9386973180076629,-9800.0,342198.0,-0.5167470930232558,-134.96420930232557
Site_1819,decreasing,True,0.0,-16.877638193990858,-0.9457854406130268,-9874.0,342196.0,-0.5327970588235293,-140.41861176470587
Site_182,decreasing,True,0.0,-16.617749562551285,-0.9312260536398468,-9722.0,342198.0,-0.4447913043478264,-122.2050260869565
Site_1820,decreasing,True,0.0,-16.359595817912755,-0.9167624521072797,-9571.0,342199.0,-0.43286224659355266,-142.0939182452642
Site_1821,decreasing,True,0.0,-16.739097413688786,-0.9380268199233717,-9793.0,342199.0,-0.44437547476939765,-147.96496581660338
Site_1822,decreasing,True,0.0,-16.357958055130002,-0.9166666666666666,-9570.0,342196.0,-0.3259198606271777,-110.77377003484321
Site_1823,decreasing,True,0.0,-16.356176884617476,-0.9165708812260537,-9569.0,342199.0,-0.3699999999999997,-114.77000000000001
Site_1824,decreasing,True,0.0,-16.694651280850152,-0.935536398467433,-9767.0,342199.0,-0.4418598300970874,-134.5960922330097
Site_1825,decreasing,True,0.0,-16.310045116377104,-0.9139846743295019,-9542.0,342198.0,-0.40900000000000025,-83.40199999999997
Site_1826,decreasing,True,0.0,-16.296321740790738,-0.9132183908045977,-9534.0,342200.0,-0.35255469039673715,-105.23606229143493
Site_1827,decreasing,True,0.0,-16.11169961260387,-0.9028735632183909,-9426.0,342200.0,-0.365028735632184,-119.82793103448276
Site_1828,decreasing,True,0.0,-16.88274194819793,-0.9460727969348659,-9877.0,342197.0,-0.5357066052227344,-112.75912442396313
Site_1829,decreasing,True,0.0,-16.657043014602078,-0.9334291187739464,-9745.0,342199.0,-0.435880077369439,-120.9866344294004
Site_183,decreasing,True,0.0,-16.816047983419093,-0.9423371647509579,-9838.0,342198.0,-0.505811403508772,-122.71157894736842
Site_1830,decreasing,True,0.0,-14.645107763346248,-0.8206896551724138,-8568.0,342194.0,-0.29520038628681766,-154.52557218734913
Site_1831,decreasing,True,0.0,-16.405823331077713,-0.9193486590038314,-9598.0,342196.0,-0.38961925287356336,-145.30741379310345
Site_1832,decreasing,True,0.0,-16.69807021414543,-0.935727969348659,-9769.0,342199.0,-0.40202415181138584,-125.15426106958022
Site_1833,decreasing,True,0.0,-16.706641958112716,-0.9362068965517242,-9774.0,342198.0,-0.39367206106870223,-133.22561160305344
Site_1834,decreasing,True,0.0,-16.588664348696486,-0.9295977011494253,-9705.0,342199.0,-0.39459100033456007,-129.07944797591168
Site_1835,decreasing,True,0.0,-15.4074454075995,-0.8634099616858237,-9014.0,342198.0,-0.2872929242119383,-114.82490945674043
Site_1836,decreasing,True,0.0,-16.205743819625173,-0.9081417624521073,-9481.0,342199.0,-0.43434703611174197,-127.75701339995459
Site_1837,decreasing,True,0.0,-16.322098846633846,-0.9146551724137931,-9549.0,342194.3333333333,-0.3501463675213673,-132.44946153846155
Site_1838,decreasing,True,0.0,-15.882677830024072,-0.8900383141762452,-9292.0,342198.0,-0.35620634920634897,-146.14314285714286
Site_1839,decreasing,True,0.0,-15.368105162281678,-0.8612068965517241,-8991.0,342199.0,-0.38196774193548416,-157.60832258064517
Site_184,decreasing,True,0.0,-16.446802648010074,-0.921647509578544,-9622.0,342198.0,-0.40761208576998037,-119.24192982456142
Site_1840,decreasing,True,0.0,-16.94249918944477,-0.9494252873563218,-9912.0,342200.0,-0.5131913447377364,-150.84022317888298
Site_1841,decreasing,True,0.0,-16.55957921987201,-0.9279693486590038,-9688.0,342200.0,-0.35797435897435825,-133.13584615384622
Site_1842,decreasing,True,0.0,-16.934026097493792,-0.9489463601532567,-9907.0,342197.0,-0.4555662393162393,-128.7492307692308
Site_1843,decreasing,True,0.0,-16.07240542110927,-0.9006704980842912,-9403.0,342199.0,-0.35322921348314607,-160.56749662921348
Site_1844,decreasing,True,0.0,-16.810895012889656,-0.9420498084291188,-9835.0,342199.0,-0.45335205992509375,-115.92865168539325
Site_1845,decreasing,True,0.0,-16.792164486941374,-0.9409961685823754,-9824.0,342196.0,-0.43590413943355116,-110.85490196078433
Site_1846,decreasing,True,0.0,-16.631425315714583,-0.9319923371647509,-9730.0,342198.0,-0.3305882352941178,-147.22764705882352
Site_1847,decreasing,True,0.0,-16.944233411405563,-0.9495210727969349,-9913.0,342199.0,-0.529368228988482,-106.86548751282928
Site_1848,decreasing,True,0.0,-14.30481690744973,-0.8016283524904214,-8369.0,342199.0,-0.28000000000000114,-166.02999999999992
Site_1849,decreasing,True,0.0,-16.265551386092927,-0.9114942528735632,-9516.0,342200.0,-0.3890615835777125,-138.4475659824047
Site_185,decreasing,True,0.0,-16.094604971105085,-0.9019157088122606,-9416.0,342200.0,-0.3944536271808998,-144.6693388429752
Site_1850,decreasing,True,0.0,-16.385261758775236,-0.918199233716475,-9586.0,342198.0,-0.41537007077856414,-80.05335490394337
Site_1851,decreasing,True,0.0,-17.17840524212799,-0.9626436781609196,-10050.0,342200.0,-0.5306527693244065,-151.26300060864273
Site_1852,decreasing,True,0.0,-15.604102758919314,-0.8744252873563219,-9129.0,342195.0,-0.28298507462686573,-121.97507462686566
Site_1853,decreasing,True,0.0,-16.08097625089188,-0.9011494252873563,-9408.0,342198.0,-0.5136811857229278,-128.7149546279492
Site_1854,decreasing,True,0.0,-16.845084345842455,-0.9439655172413793,-9855.0,342199.0,-0.4834055763823806,-144.0647985004686
Site_1855,decreasing,True,0.0,-16.79380034641326,-0.9410919540229885,-9825.0,342199.0,-0.4425410277105194,-111.1070460048426
Site_1856,decreasing,True,0.0,-16.55620867331645,-0.9277777777777778,-9686.0,342198.0,-0.5156652402256372,-162.6521027037541
Site_1857,decreasing,True,0.0,-15.81603164284399,-0.8863026819923372,-9253.0,342197.0,-0.3199999999999992,-170.07000000000008
Site_1858,decreasing,True,0.0,-16.798904200854984,-0.9413793103448276,-9828.0,342200.0,-0.4386038011695905,-142.1905263157895
Site_1859,decreasing,True,0.0,-17.02970674378755,-0.9543103448275863,-9963.0,342199.0,-0.6128571428571431,-131.16428571428568
Site_186,decreasing,True,0.0,-16.585245415401207,-0.9294061302681992,-9703.0,342199.0,-0.33091507177033486,-143.09411483253587
Site_1860,decreasing,True,0.0,-15.308340932562356,-0.8578544061302682,-8956.0,342196.0,-0.27599270072992726,-107.20852554744523
Site_1861,decreasing,True,0.0,-16.672403853763985,-0.9342911877394636,-9754.0,342200.0,-0.4357462871287129,-149.26626732673265
Site_1862,decreasing,True,0.0,-16.27248434808052,-0.9118773946360154,-9520.0,342196.0,-0.4076975051975056,-106.0457796257796
Site_1863,decreasing,True,0.0,-15.745920298391102,-0.882375478927203,-9212.0,342198.0,-0.30014087301587283,-128.42985714285714
Site_1864,decreasing,True,0.0,-15.63829229169521,-0.8763409961685824,-9149.0,342195.0,-0.33115785554728205,-125.19663440059568
Site_1865,decreasing,True,0.0,-16.626321201718618,-0.9317049808429119,-9727.0,342197.0,-0.383392485892486,-94.65574101574101
Site_1866,decreasing,True,0.0,-16.956224453342887,-0.9501915708812261,-9920.0,342198.0,-0.49627651880424306,-150.55809064609448
Site_1867,decreasing,True,0.0,-16.287798218711885,-0.9127394636015326,-9529.0,342199.0,-0.34497572815533983,-124.77174757281554
Site_1868,decreasing,True,0.0,-15.585184654441324,-0.8733716475095785,-9118.0,342200.0,-0.3691691297208538,-163.56982266009854
Site_1869,decreasing,True,0.0,-16.576770745176677,-0.9289272030651341,-9698.0,342196.0,-0.3834466205837173,-125.61184331797236
Site_187,decreasing,True,0.0,-15.986932088727281,-0.8958812260536398,-9353.0,342199.0,-0.33063092729188626,-116.2745732349842
Site_1870,decreasing,True,0.0,-15.894620889754732,-0.8907088122605364,-9299.0,342199.0,-0.29725462962962945,-105.16766666666668
Site_1871,decreasing,True,0.0,-16.332244351550518,-0.9152298850574713,-9555.0,342199.0,-0.33823330038130206,-144.80720237254624
Site_1872,decreasing,True,0.0,-16.6365294148304,-0.93227969348659,-9733.0,342199.0,-0.42,-158.14
Site_1873,decreasing,True,0.0,-15.734022983467721,-0.8817049808429118,-9205.0,342195.0,-0.239420168067227,-111.86174789915965
Site_1874,decreasing,True,0.0,-15.412551295120313,-0.8636973180076628,-9017.0,342199.0,-0.32138196286472137,-150.52049867374006
Site_1875,decreasing,True,0.0,-15.045081914849948,-0.843103448275862,-8802.0,342196.0,-0.3978404875463698,-131.57548489666138
Site_1876,decreasing,True,0.0,-16.32718752059219,-0.9149425287356322,-9552.0,342196.0,-0.3433202099737529,-133.35094488188977
Site_1877,decreasing,True,0.0,-16.01091141016827,-0.8972222222222223,-9367.0,342197.0,-0.470653409090909,-95.49295454545455
Site_1878,decreasing,True,0.0,-16.267284618940206,-0.9115900383141763,-9517.0,342199.0,-0.46344951923076927,-160.8116346153846
Site_1879,decreasing,True,0.0,-16.769867813346302,-0.9397509578544061,-9811.0,342199.0,-0.487692307692308,-132.34615384615384
Site_188,decreasing,True,0.0,-16.706641958112716,-0.9362068965517242,-9774.0,342198.0,-0.4227272727272726,-126.97363636363636
Site_1880,decreasing,True,0.0,-17.137428182756572,-0.9603448275862069,-10026.0,342198.0,-0.5820463609172482,-113.91266201395813
Site_1881,decreasing,True,0.0,-17.0143464042869,-0.9534482758620689,-9954.0,342198.0,-0.5308,-136.4724
Site_1882,decreasing,True,0.0,-16.622853681649282,-0.9315134099616859,-9725.0,342199.0,-0.5145527272727273,-135.07220363636364
Site_1883,decreasing,True,0.0,-16.71689877298519,-0.9367816091954023,-9780.0,342198.0,-0.6098086734693877,-101.6437755102041
Site_1884,decreasing,True,0.0,-15.872421015151598,-0.8894636015325671,-9286.0,342198.0,-0.35430194805194815,-124.25025974025972
Site_1885,decreasing,True,0.0,-16.920300878338605,-0.9481800766283525,-9899.0,342199.0,-0.5393782216494843,-135.24476804123714
Site_1886,decreasing,True,0.0,-16.10664182218721,-0.9025862068965518,-9423.0,342197.0,-0.3921339498388681,-138.20635561160148
Site_1887,decreasing,True,0.0,-16.39888958978344,-0.9189655172413793,-9594.0,342200.0,-0.43073461953588776,-125.38710739341609
Site_1888,decreasing,True,0.0,-16.648520007168706,-0.9329501915708812,-9740.0,342198.0,-0.4941290431266845,-125.53270889487874
Site_1889,decreasing,True,0.0,-17.03312567708283,-0.9545019157088123,-9965.0,342199.0,-0.5020268609550562,-130.43406601123596
Site_189,decreasing,True,0.0,-15.54598055320029,-0.8711685823754789,-9095.0,342195.0,-0.2913912324234905,-108.5998312655087
Site_1890,decreasing,True,0.0,-17.012612077311154,-0.953352490421456,-9953.0,342199.0,-0.49668776371308154,-150.86848101265812
Site_1891,decreasing,True,0.0,-16.42802249110795,-0.9205938697318008,-9611.0,342197.0,-0.33733126934984514,-96.23214860681114
Site_1892,decreasing,True,0.0,-16.53227610528068,-0.9264367816091954,-9672.0,342198.0,-0.34042933947772663,-145.8190875576037
Site_1893,decreasing,True,0.0,-15.98014092059075,-0.8954980842911877,-9349.0,342197.0,-0.3001033495866017,-123.82255882976469
Site_1894,decreasing,True,0.0,-16.874120623449635,-0.9455938697318008,-9872.0,342200.0,-0.49800763358778627,-127.89345038167939
Site_1895,decreasing,True,0.0,-16.30831181848356,-0.9138888888888889,-9541.0,342199.0,-0.3400884921253704,-164.32362856697333
Site_1896,decreasing,True,0.0,-16.735727386883124,-0.9378352490421455,-9791.0,342197.0,-0.3851324041811852,-129.83046689895468
Site_1897,decreasing,True,0.0,-17.28786146755284,-0.9687739463601532,-10114.0,342198.0,-0.5606470177886291,-106.06341471921871
Site_1898,decreasing,True,0.0,-16.231362103095357,-0.9095785440613027,-9496.0,342200.0,-0.35576767676767684,-160.64472727272727
Site_1899,decreasing,True,0.0,-16.853607053651093,-0.9444444444444444,-9860.0,342200.0,-0.7250000000000043,-132.8199999999997
Site_19,decreasing,True,0.0,-16.08950008758567,-0.9016283524904215,-9413.0,342199.0,-0.396911992263056,-110.90233655705995
Site_190,decreasing,True,0.0,-16.616015815058724,-0.9311302681992337,-9721.0,342199.0,-0.42647580645161287,-117.08374193548386
Site_1900,decreasing,True,0.0,-16.884377408348904,-0.946168582375479,-9878.0,342200.0,-0.3806186224489796,-118.13545918367346
Site_1901,decreasing,True,0.0,-16.90157083196471,-0.9471264367816092,-9888.0,342196.0,-0.48036780471713675,-134.27351806036617
Site_1902,decreasing,True,0.0,-15.624525159427646,-0.8755747126436781,-9141.0,342199.0,-0.3370000000000002,-136.296
Site_1903,decreasing,True,0.0,-16.202324886329894,-0.9079501915708812,-9479.0,342199.0,-0.2872200357781751,-151.26015742397138
Site_1904,decreasing,True,0.0,-17.075837393135284,-0.9568965517241379,-9990.0,342200.0,-0.47202143015767273,-106.91445702864758
Site_1905,decreasing,True,0.0,-16.963062329924536,-0.9505747126436782,-9924.0,342198.0,-0.522236111111111,-155.909
Site_1906,decreasing,True,0.0,-16.313511727464274,-0.9141762452107279,-9544.0,342196.0,-0.4531762749445675,-107.53130820399113
Site_1907,decreasing,True,0.0,-16.1100607654736,-0.9027777777777778,-9425.0,342197.0,-0.3368497398959581,-124.55681872749102
Site_1908,decreasing,True,0.0,-15.935648089298088,-0.893007662835249,-9323.0,342199.0,-0.32666666666666644,-168.62
Site_1909,decreasing,True,0.0,-17.16993318425476,-0.9621647509578544,-10045.0,342197.0,-0.5472933743169399,-144.87487704918033
Site_191,decreasing,True,0.0,-16.988679544244196,-0.9520114942528736,-9939.0,342199.0,-0.4498816526610644,-113.61852100840335
Site_1910,decreasing,True,0.0,-15.769852866426872,-0.8837164750957854,-9226.0,342198.0,-0.30739138719512205,-116.67782012195121
Site_1911,decreasing,True,0.0,-16.559676003766782,-0.9279693486590038,-9688.0,342196.0,-0.373883076923077,-116.17041846153846
Site_1912,decreasing,True,0.0,-16.04341481318791,-0.8990421455938697,-9386.0,342196.0,-0.28262420068863764,-119.6110575504181
Site_1913,decreasing,True,0.0,-16.07254632698667,-0.9006704980842912,-9403.0,342193.0,-0.3788784067085955,-124.48075471698111
Site_1914,decreasing,True,0.0,-17.106607747833095,-0.9586206896551724,-10008.0,342200.0,-0.5247750252780585,-132.62619817997978
Site_1915,decreasing,True,0.0,-16.32198755166468,-0.9146551724137931,-9549.0,342199.0,-0.35876366843033514,-118.78901587301587
Site_1916,decreasing,True,0.0,-17.236577393190476,-0.9659003831417624,-10084.0,342198.0,-0.6280972058244785,-132.33700118063754
Site_1917,decreasing,True,0.0,-17.120283461032123,-0.9593869731800766,-10016.0,342200.0,-0.5460589700996675,-141.72375415282391
