site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_1436,decreasing,True,0.0,-11.429737787856864,-0.9136225266362252,-2401.0,44091.0,-0.5730457637600499,-165.99035250463822
Site_1437,decreasing,True,0.0,-9.858372436053315,-0.7880517503805176,-2071.0,44089.0,-0.3212805429864257,-135.87390045248867
Site_1438,decreasing,True,0.0,-11.015534711932672,-0.880517503805175,-2314.0,44090.0,-0.5175431034482758,-149.9784482758621
Site_1439,decreasing,True,0.0,-10.491427837068656,-0.8386605783866058,-2204.0,44092.0,-0.33029040404040433,-125.25954545454545
Site_144,decreasing,True,0.0,-11.624863981064271,-0.9292237442922374,-2442.0,44092.0,-0.4956904761904762,-121.21514285714287
Site_1440,decreasing,True,0.0,-10.85825089846402,-0.8679604261796042,-2281.0,44091.0,-0.47462856112513496,-130.77337179949515
Site_1441,decreasing,True,0.0,-11.824882124122322,-0.9452054794520548,-2484.0,44092.0,-0.6212036199095023,-141.1666696832579
Site_1442,decreasing,True,0.0,-10.19151619417237,-0.8146879756468798,-2141.0,44091.0,-0.3400847457627123,-171.24694915254236
Site_1443,decreasing,True,0.0,-11.491518552358906,-0.9185692541856926,-2414.0,44092.0,-0.47954521963824276,-125.99637209302325
Site_1444,decreasing,True,0.0,-10.38224729980494,-0.8299086757990868,-2181.0,44089.0,-0.3548913043478248,-108.17391304347831
Site_1445,decreasing,True,0.0,-8.643641182151436,-0.6910197869101978,-1816.0,44092.0,-0.21102306547619057,-173.35316964285713
Site_1446,decreasing,True,0.0,-11.2060325020223,-0.895738203957382,-2354.0,44090.0,-0.41102351916376334,-151.00315331010452
Site_1447,decreasing,True,0.0,-9.65812843073905,-0.7720700152207002,-2029.0,44091.0,-0.21366260162601608,-126.55814634146343
Site_1448,decreasing,True,0.0,-11.596289960627407,-0.9269406392694064,-2436.0,44092.0,-0.7077629233511584,-148.5205347593583
Site_1449,decreasing,True,0.0,-11.415321164527267,-0.9124809741248098,-2398.0,44092.0,-0.4633333333333333,-142.15
Site_145,decreasing,True,0.0,-11.529617246274725,-0.921613394216134,-2422.0,44092.0,-0.4397,-128.70080000000002
Site_1450,decreasing,True,0.0,-11.039221746771753,-0.882420091324201,-2319.0,44091.0,-0.3943908898305084,-123.72192796610169
Site_1451,decreasing,True,0.0,-10.710495327084615,-0.8561643835616438,-2250.0,44092.0,-0.4103393665158367,-161.1877828054299
Site_1452,decreasing,True,0.0,-8.843859904910927,-0.7070015220700152,-1858.0,44090.0,-0.288717105263158,-140.44618421052633
Site_1453,decreasing,True,0.0,-11.243877041906082,-0.8987823439878234,-2362.0,44092.0,-0.4325211864406768,-165.52923728813562
Site_1454,decreasing,True,0.0,-10.653588910762382,-0.8515981735159818,-2238.0,44090.0,-0.3000000000000008,-169.20999999999995
Site_1455,decreasing,True,0.0,-10.105793160763444,-0.8078386605783866,-2123.0,44091.0,-0.288096804511278,-131.708515037594
Site_1456,decreasing,True,0.0,-10.810626991014617,-0.8641552511415526,-2271.0,44091.0,-0.5234523809523814,-113.42571428571428
Site_1457,decreasing,True,0.0,-10.281885020531652,-0.821917808219178,-2160.0,44092.0,-0.36598076923076767,-173.25469230769238
Site_1458,decreasing,True,0.0,-11.46294453192204,-0.9162861491628614,-2408.0,44092.0,-0.502738910926794,-123.66139920663541
Site_1459,decreasing,True,0.0,-10.510477184026566,-0.8401826484018264,-2208.0,44092.0,-0.36735236859182363,-195.29531473069437
Site_146,decreasing,True,0.0,-11.12005628667967,-0.8888888888888888,-2336.0,44092.0,-0.5101724137931039,-134.93379310344827
Site_1460,decreasing,True,0.0,-11.410688224877102,-0.9121004566210046,-2397.0,44091.0,-0.5835991379310348,-166.04043103448276
Site_1461,decreasing,True,0.0,-10.996235531453259,-0.8789954337899544,-2310.0,44092.0,-0.34784237726098177,-181.83767441860468
Site_1462,decreasing,True,0.0,-10.105793160763444,-0.8078386605783866,-2123.0,44091.0,-0.3425961538461537,-115.05653846153847
Site_1463,decreasing,True,0.0,-10.01564848025981,-0.8006088280060882,-2104.0,44088.0,-0.2793550051599586,-145.8132198142415
Site_1464,decreasing,True,0.0,-8.929583910451258,-0.7138508371385084,-1876.0,44090.0,-0.22465871833084938,-108.03228614008943
Site_1465,decreasing,True,0.0,-11.64880776212412,-0.9311263318112634,-2447.0,44091.0,-0.5738083164300205,-158.24290060851928
Site_1466,decreasing,True,0.0,-11.996326246743507,-0.958904109589041,-2520.0,44092.0,-0.6620604631217837,-148.20582332761578
Site_1467,decreasing,True,0.0,-11.015284878411167,-0.880517503805175,-2314.0,44092.0,-0.6092203898050981,-167.76806596701647
Site_1468,decreasing,True,0.0,-11.453679629138813,-0.9155251141552512,-2406.0,44090.0,-0.47369047619047644,-152.90714285714284
Site_1469,decreasing,True,0.0,-10.701213358284788,-0.8554033485540334,-2248.0,44090.0,-0.4075431034482756,-111.30844827586208
Site_147,decreasing,True,0.0,-11.481993878879951,-0.9178082191780822,-2412.0,44092.0,-0.46233333333333276,-145.62600000000003
Site_1470,decreasing,True,0.0,-11.129580960158625,-0.8896499238964992,-2338.0,44092.0,-0.5300000000000011,-162.23999999999995
Site_1471,decreasing,True,0.0,-11.267816502528891,-0.9006849315068494,-2367.0,44091.0,-0.482601351351352,-174.43635135135133
Site_1472,decreasing,True,0.0,-8.891887713258837,-0.710806697108067,-1868.0,44086.0,-0.24797979797979808,-120.23272727272726
Site_1473,decreasing,True,0.0,-11.215303021469218,-0.8964992389649924,-2356.0,44092.0,-0.4487834101382485,-156.98379723502305
Site_1474,decreasing,True,0.0,-10.105793160763444,-0.8078386605783866,-2123.0,44091.0,-0.4901666666666664,-164.63400000000001
Site_1475,decreasing,True,0.0,-11.00600982242819,-0.8797564687975646,-2312.0,44090.0,-0.3606175548589342,-136.70776802507837
Site_1476,decreasing,True,0.0,-10.029594908844398,-0.8017503805175038,-2107.0,44091.0,-0.4394896640826877,-189.65837209302325
Site_1477,decreasing,True,0.0,-10.243786326615833,-0.8188736681887366,-2152.0,44092.0,-0.3227346041055712,-138.68155425219945
Site_1478,decreasing,True,0.0,-11.710586042374866,-0.9360730593607306,-2460.0,44092.0,-0.5315282392026579,-137.8849833887043
Site_1479,decreasing,True,0.0,-11.186982723013337,-0.8942161339421614,-2350.0,44090.0,-0.40672316384180784,-116.69796610169492
Site_148,decreasing,True,0.0,-9.219988482204537,-0.737062404870624,-1937.0,44091.0,-0.3081125356125353,-141.84794871794873
Site_1480,decreasing,True,0.0,-9.57727639675599,-0.7656012176560122,-2012.0,44090.0,-0.45807354925775956,-122.70935222672064
Site_1481,decreasing,True,0.0,-11.10100693972176,-0.8873668188736682,-2332.0,44092.0,-0.5257518796992484,-140.93293233082707
Site_1482,decreasing,True,0.0,-11.948702879348733,-0.9550989345509894,-2510.0,44092.0,-0.6526598639455781,-153.22424489795918
Site_1483,decreasing,True,0.0,-10.6440640212579,-0.8508371385083714,-2236.0,44090.0,-0.3127402402402404,-149.30135135135134
Site_1484,decreasing,True,0.0,-9.981971001394994,-0.797945205479452,-2097.0,44091.0,-0.43215838509316756,-132.302298136646
Site_1485,decreasing,True,0.0,-11.953600769800303,-0.9554794520547946,-2511.0,44091.0,-0.7453878878878877,-183.99603603603606
Site_1486,decreasing,True,0.0,-10.72002000056357,-0.8569254185692542,-2252.0,44092.0,-0.3866025641025635,-149.3423076923077
Site_1487,decreasing,True,0.0,-10.948612164058485,-0.8751902587519026,-2300.0,44092.0,-0.3572474747474749,-114.29909090909089
Site_1488,decreasing,True,0.0,-11.49641125828603,-0.9189497716894978,-2415.0,44091.0,-0.6103351648351647,-156.68793406593406
Site_1489,decreasing,True,0.0,-9.077322639187255,-0.7256468797564688,-1907.0,44089.0,-0.1887754010695189,-136.13408556149733
Site_149,decreasing,True,0.0,-11.429737787856864,-0.9136225266362252,-2401.0,44091.0,-0.4292820512820511,-141.13584615384616
Site_1490,decreasing,True,0.0,-9.443713754383634,-0.7549467275494672,-1984.0,44092.0,-0.2707019704433504,-174.7447290640394
Site_1491,decreasing,True,0.0,-11.020172183791992,-0.8808980213089802,-2315.0,44091.0,-0.3433333333333337,-160.80999999999997
Site_1492,decreasing,True,0.0,-10.543933109297956,-0.8428462709284628,-2215.0,44091.0,-0.44140394088669926,-118.17945812807882
Site_1493,decreasing,True,0.0,-11.539141919753678,-0.9223744292237442,-2424.0,44092.0,-0.4883088869715272,-158.67088006902503
Site_1494,decreasing,True,0.0,-11.758209409769638,-0.9398782343987824,-2470.0,44092.0,-0.6312132352941178,-166.37632352941176
Site_1495,decreasing,True,0.0,-11.505936039775909,-0.919710806697108,-2417.0,44091.0,-0.4610274454609431,-156.67301196340605
Site_1496,decreasing,True,4.311764501663262e-06,-4.5957591859122475,-0.3675799086757991,-966.0,44090.0,-0.0896073717948716,-173.9041346153846
Site_1497,decreasing,True,0.0,-10.658230487176525,-0.851978691019787,-2239.0,44091.0,-0.33348484848484916,-142.97454545454542
Site_1498,decreasing,True,0.0,-10.868022173465539,-0.8687214611872146,-2283.0,44089.0,-0.40444444444444466,-124.35999999999999
Site_1499,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.5126598639455782,-181.19424489795918
Site_15,decreasing,True,0.0,-10.93908749057953,-0.8744292237442922,-2298.0,44092.0,-0.4042980295566504,-145.1952709359606
Site_150,decreasing,True,0.0,-11.50104322583786,-0.9193302891933028,-2416.0,44092.0,-0.5034815546772067,-123.32466403162056
Site_1500,decreasing,True,0.0,-11.305915628488414,-0.9037290715372908,-2375.0,44091.0,-0.493025497512438,-184.19108208955222
Site_1501,decreasing,True,0.0,-11.424845838006222,-0.91324200913242,-2400.0,44092.0,-0.45638181818181794,-195.27025454545455
Site_1502,decreasing,True,0.0,-8.31532283736671,-0.6647640791476408,-1747.0,44089.0,-0.1780000000000001,-153.112
Site_1503,decreasing,True,0.0,-11.205778347990263,-0.895738203957382,-2354.0,44092.0,-0.45088311688311683,-143.0182077922078
Site_1504,decreasing,True,0.0,-11.39163866189734,-0.9105783866057838,-2393.0,44091.0,-0.5375000000000002,-148.93
Site_1505,decreasing,True,0.0,-11.405796491048314,-0.9117199391171994,-2396.0,44092.0,-0.5039920424403188,-180.01628647214852
Site_1506,decreasing,True,0.0,-11.596289960627407,-0.9269406392694064,-2436.0,44092.0,-0.5462570028011204,-157.17474789915968
Site_1507,decreasing,True,0.0,-11.10100693972176,-0.8873668188736682,-2332.0,44092.0,-0.39849906191369566,-132.24403377110696
Site_1508,decreasing,True,0.0,-11.891554838475004,-0.9505327245053272,-2498.0,44092.0,-0.5817047223663725,-167.0286299948106
Site_1509,decreasing,True,0.0,-10.329508387926426,-0.8257229832572298,-2170.0,44092.0,-0.3096636517806668,-149.422108535896
Site_151,decreasing,True,0.0,-9.848847438530559,-0.7872907153729072,-2069.0,44089.0,-0.3801785714285718,-163.7135714285714
Site_1510,decreasing,True,0.0,-11.329599103216674,-0.9056316590563166,-2380.0,44092.0,-0.4623968253968256,-160.8737142857143
Site_1511,decreasing,True,0.0,-10.786692714916255,-0.8622526636225266,-2266.0,44092.0,-0.37602083333333336,-172.51325
Site_1512,decreasing,True,0.0,-11.310549756258766,-0.9041095890410958,-2376.0,44092.0,-0.5198333333333333,-179.456
Site_1513,decreasing,True,0.0,-11.072432919284896,-0.8850837138508372,-2326.0,44092.0,-0.5737422360248452,-168.67527950310557
Site_1514,decreasing,True,0.0,-11.262926388863992,-0.9003044140030442,-2366.0,44092.0,-0.5584063492063489,-156.09737142857142
Site_1515,decreasing,True,0.0,-11.386747144090403,-0.9101978691019786,-2392.0,44092.0,-0.49,-133.25
Site_1516,decreasing,True,0.0,-9.039017633896803,-0.7226027397260274,-1899.0,44091.0,-0.2070638945233268,-169.62569979716025
Site_1517,decreasing,True,0.0,-11.810729047452092,-0.9440639269406392,-2481.0,44091.0,-0.6255051020408161,-177.54181632653064
Site_1518,decreasing,True,0.0,-11.205778347990263,-0.895738203957382,-2354.0,44092.0,-0.43730676328502394,-145.74695652173915
Site_1519,decreasing,True,0.0,-11.529878745174665,-0.921613394216134,-2422.0,44090.0,-0.4347619047619048,-123.91857142857143
Site_152,decreasing,True,0.0,-11.12494478018068,-0.889269406392694,-2337.0,44091.0,-0.5369346978557504,-120.33035087719298
Site_1520,decreasing,True,0.0,-11.777258756727548,-0.941400304414003,-2474.0,44092.0,-0.6246802721088438,-169.19151020408162
Site_1521,decreasing,True,0.0,-11.215303021469218,-0.8964992389649924,-2356.0,44092.0,-0.468614146933819,-169.5798907103825
Site_1522,decreasing,True,0.0,-10.658230487176525,-0.851978691019787,-2239.0,44091.0,-0.40091666666666514,-137.93700000000007
Site_1523,decreasing,True,0.0,-10.691688468780306,-0.8546423135464232,-2246.0,44090.0,-0.4571130952380954,-140.75392857142856
Site_1524,decreasing,True,0.0,-11.005760204932214,-0.8797564687975646,-2312.0,44092.0,-0.3732303600654666,-140.21370703764322
Site_1525,decreasing,True,0.0,-11.30102508277981,-0.9033485540334856,-2374.0,44092.0,-0.54,-131.46
Site_1526,decreasing,True,0.0,-10.729544674042526,-0.8576864535768646,-2254.0,44092.0,-0.4441860465116278,-152.0693023255814
Site_1527,decreasing,True,0.0,-11.587028082201552,-0.926179604261796,-2434.0,44090.0,-0.5189776119402982,-181.55680597014927
Site_1528,decreasing,True,0.0,-10.97254827634259,-0.8770928462709284,-2305.0,44091.0,-0.33131428571428523,-171.41268571428574
Site_1529,decreasing,True,0.0,-10.291409694010607,-0.8226788432267884,-2162.0,44092.0,-0.3742997198879555,-167.7252100840336
Site_153,decreasing,True,0.0,-9.896247967986067,-0.791095890410959,-2079.0,44091.0,-0.27481968986657046,-167.38649116480346
Site_1530,decreasing,True,0.0,-11.639282980634238,-0.930365296803653,-2445.0,44091.0,-0.5245275066548359,-188.9870097604259
Site_1531,decreasing,True,0.0,-10.382011823969984,-0.8299086757990868,-2181.0,44091.0,-0.4108626373626374,-154.10894505494505
Site_1532,decreasing,True,0.0,-10.19151619417237,-0.8146879756468798,-2141.0,44091.0,-0.3061969286359534,-149.92691056910567
Site_1533,decreasing,True,0.0,-10.896350024423542,-0.8710045662100456,-2289.0,44091.0,-0.3571733212341198,-169.31176043557167
Site_1534,decreasing,True,0.0,-8.534204214933125,-0.6822678843226788,-1793.0,44091.0,-0.2063523391812867,-136.6313157894737
Site_1535,decreasing,True,0.0,-9.80100015308726,-0.7834855403348554,-2059.0,44091.0,-0.28704988807163445,-140.44620402942115
Site_1536,decreasing,True,0.0,-11.344014754447937,-0.9067732115677322,-2383.0,44091.0,-0.5267898305084742,-137.20556610169493
Site_1537,decreasing,True,0.0,-9.60119750293888,-0.767503805175038,-2017.0,44089.0,-0.48397916666666685,-144.95675
Site_1538,decreasing,True,0.0,-11.267816502528891,-0.9006849315068494,-2367.0,44091.0,-0.5349999999999995,-114.75000000000001
Site_1539,decreasing,True,0.0,-10.548575877942385,-0.8432267884322678,-2216.0,44092.0,-0.2673333333333333,-114.086
Site_154,decreasing,True,0.0,-10.19616295922106,-0.815068493150685,-2142.0,44092.0,-0.3666666666666668,-150.24999999999997
Site_1540,decreasing,True,0.0,-11.748684736290684,-0.939117199391172,-2468.0,44092.0,-0.663664335664335,-143.09808391608394
Site_1541,no trend,False,0.05200413808359361,-1.9430994946423925,-0.1556316590563166,-409.0,44089.0,-0.040769230769230856,-133.1523076923077
Site_1542,decreasing,True,0.0,-10.625014242248938,-0.8493150684931506,-2232.0,44090.0,-0.3495694444444444,-169.93550000000002
Site_1543,decreasing,True,0.0,-11.810729047452092,-0.9440639269406392,-2481.0,44091.0,-0.6277237048665618,-174.68194662480377
Site_1544,decreasing,True,0.0,-11.672487348459045,-0.9330289193302892,-2452.0,44092.0,-0.5640546218487397,-135.2740336134454
Site_1545,decreasing,True,0.0,-11.201143032099726,-0.8953576864535768,-2353.0,44091.0,-0.4871921182266012,-106.22108374384237
Site_1546,decreasing,True,0.0,-10.729544674042526,-0.8576864535768646,-2254.0,44092.0,-0.36850757810083506,-148.79372718836993
Site_1547,decreasing,True,0.0,-11.758476093282217,-0.9398782343987824,-2470.0,44090.0,-0.6599206349206352,-156.21285714285713
Site_1548,decreasing,True,0.0,-11.501651905369842,-0.9193302891933028,-2416.0,44087.333333333336,-0.4575378787878795,-121.44863636363633
Site_1549,decreasing,True,0.0,-8.634312335812337,-0.6902587519025876,-1814.0,44090.0,-0.1949999999999989,-162.41000000000005
Site_155,decreasing,True,0.0,-10.534408327808075,-0.8420852359208524,-2213.0,44091.0,-0.5,-195.82
Site_1550,decreasing,True,0.0,-10.862890102747892,-0.8683409436834094,-2282.0,44092.0,-0.4145553618134263,-146.62600697471666
Site_1551,decreasing,True,0.0,-11.791679484472331,-0.9425418569254186,-2477.0,44091.0,-0.5877591973244147,-115.77066889632107
Site_1552,decreasing,True,0.0,-11.053634269950598,-0.8835616438356164,-2322.0,44090.0,-0.5531742424242421,-171.00572727272728
Site_1553,decreasing,True,0.0,-11.582134291694954,-0.9257990867579908,-2433.0,44091.0,-0.5947413793103449,-120.71931034482758
Site_1554,decreasing,True,0.0,-10.33438791652058,-0.826103500761035,-2171.0,44091.0,-0.39871462264150925,-146.81627358490564
Site_1555,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.4893649193548394,-177.08286290322576
Site_1556,decreasing,True,0.0,-11.92012885891187,-0.9528158295281582,-2504.0,44092.0,-0.7723214285714288,-117.84642857142856
Site_1557,decreasing,True,0.0,-11.591659073184836,-0.9265601217656012,-2435.0,44091.0,-0.5502964254577156,-137.68932868352223
Site_1558,decreasing,True,0.0,-11.963125551290183,-0.9562404870624048,-2513.0,44091.0,-0.6755310049893086,-144.2308838203849
Site_1559,decreasing,True,0.0,-10.362962260990223,-0.828386605783866,-2177.0,44091.0,-0.38506756756756766,-123.21756756756758
Site_156,decreasing,True,0.0,-11.239242158059248,-0.8984018264840182,-2361.0,44091.0,-0.5155494505494501,-162.8402197802198
Site_1560,decreasing,True,0.0,-10.944222153647592,-0.8748097412480974,-2299.0,44089.0,-0.43121428571428566,-176.99628571428573
Site_1561,decreasing,True,0.0,-10.815266735353118,-0.8645357686453576,-2272.0,44092.0,-0.45987499999999976,-148.30450000000002
Site_1562,decreasing,True,0.0,-11.529617246274725,-0.921613394216134,-2422.0,44092.0,-0.5592099792099796,-143.94844074844076
Site_1563,decreasing,True,0.0,-11.567715940190544,-0.9246575342465754,-2430.0,44092.0,-0.4748913043478258,-141.61391304347828
Site_1564,decreasing,True,0.0,-11.615339307585318,-0.928462709284627,-2440.0,44092.0,-0.5575499999999998,-108.3982
Site_1565,decreasing,True,0.0,-11.662962674980092,-0.9322678843226788,-2450.0,44092.0,-0.5275797872340444,-152.3571276595744
Site_1566,decreasing,True,0.0,-10.386656428800155,-0.830289193302892,-2182.0,44092.0,-0.39500000000000046,-177.98999999999998
Site_1567,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.5238125000000002,-164.67275
Site_1568,decreasing,True,0.0,-11.505936039775909,-0.919710806697108,-2417.0,44091.0,-0.4229999999999995,-147.43200000000002
Site_1569,decreasing,True,0.0,-11.434370511485177,-0.9140030441400304,-2402.0,44092.0,-0.5402857142857141,-144.8497142857143
Site_157,decreasing,True,0.0,-10.624773265774023,-0.8493150684931506,-2232.0,44092.0,-0.3675499999999998,-151.72820000000002
Site_1570,decreasing,True,0.0,-9.439058456471793,-0.7545662100456622,-1983.0,44091.0,-0.30000000000000016,-156.67999999999998
Site_1571,decreasing,True,0.0,-11.410688224877102,-0.9121004566210046,-2397.0,44091.0,-0.46839634146341463,-127.77773170731706
Site_1572,decreasing,True,0.0,-11.163043906140203,-0.8923135464231354,-2345.0,44091.0,-0.4414309954751129,-145.13848416289594
Site_1573,decreasing,True,0.0,-9.81052493457714,-0.7842465753424658,-2061.0,44091.0,-0.4142499999999991,-131.16700000000003
Site_1574,decreasing,True,0.0,-11.172568687630084,-0.8930745814307458,-2347.0,44091.0,-0.3682379310344828,-131.23343448275864
Site_1575,decreasing,True,0.0,-12.02490026718037,-0.9611872146118722,-2526.0,44092.0,-0.730427092320967,-129.20462467644518
Site_1576,decreasing,True,0.0,-11.129580960158625,-0.8896499238964992,-2338.0,44092.0,-0.39898326898326875,-142.49660231660235
Site_1577,decreasing,True,0.0,-11.224827694948173,-0.8972602739726028,-2358.0,44092.0,-0.494142136248949,-115.11088309503785
Site_1578,decreasing,True,0.0,-9.324761078593225,-0.7454337899543378,-1959.0,44091.0,-0.27433760683760666,-159.74384615384616
Site_1579,decreasing,True,0.0,-10.220090538642012,-0.8169710806697108,-2147.0,44091.0,-0.36034285714285713,-137.47765714285714
Site_158,decreasing,True,0.0,-11.344014754447937,-0.9067732115677322,-2383.0,44091.0,-0.4756980519480519,-117.61487012987014
Site_1580,decreasing,True,0.0,-11.096370435711037,-0.886986301369863,-2331.0,44091.0,-0.5024632578077157,-151.38132271892223
Site_1581,decreasing,True,0.0,-10.582272247782834,-0.8458904109589042,-2223.0,44089.0,-0.3456331045003816,-173.22720823798625
Site_1582,decreasing,True,0.0,-10.47725963886879,-0.8375190258751902,-2201.0,44091.0,-0.3882843137254887,-142.27176470588242
Site_1583,decreasing,True,0.0,-10.239140101621773,-0.8184931506849316,-2151.0,44091.0,-0.3245620204603581,-173.6057672634271
Site_1584,decreasing,True,0.0,-11.644529568790585,-0.9307458143074582,-2446.0,44087.333333333336,-0.45599999999999974,-147.014
Site_1585,decreasing,True,0.0,-11.38211388040746,-0.9098173515981736,-2391.0,44091.0,-0.5829370629370634,-168.03426573426572
Site_1586,decreasing,True,0.0,-9.80100015308726,-0.7834855403348554,-2059.0,44091.0,-0.40857070707070686,-165.87145454545455
Site_1587,decreasing,True,0.0,-11.115419998690799,-0.8885083713850838,-2335.0,44091.0,-0.4302353266888153,-143.91152823920265
Site_1588,decreasing,True,0.0,-11.953600769800303,-0.9554794520547946,-2511.0,44091.0,-0.5909262435677529,-149.1966552315609
Site_1589,decreasing,True,0.0,-9.429533674981911,-0.7538051750380518,-1981.0,44091.0,-0.24190000000000084,-125.75159999999998
Site_159,decreasing,True,0.0,-10.658230487176525,-0.851978691019787,-2239.0,44091.0,-0.3192481203007518,-185.57706766917292
Site_1590,decreasing,True,0.0,-11.172568687630084,-0.8930745814307458,-2347.0,44091.0,-0.4631022649279345,-196.05831846259434
Site_1591,decreasing,True,0.0,-11.601183854674716,-0.9273211567732116,-2437.0,44091.0,-0.571306818181819,-211.40295454545452
Site_1592,decreasing,True,0.0,-10.715379176115809,-0.856544901065449,-2251.0,44091.0,-0.33288477891156454,-169.95614795918368
Site_1593,decreasing,True,0.0,-9.81052493457714,-0.7842465753424658,-2061.0,44091.0,-0.3301562500000005,-161.744375
Site_1594,decreasing,True,0.0,-10.639180924196763,-0.8504566210045662,-2235.0,44091.0,-0.4509191176470598,-145.29691176470584
Site_1595,decreasing,True,0.0,-11.077320872731276,-0.8854642313546424,-2327.0,44091.0,-0.45827695560253673,-187.27202959830868
Site_1596,decreasing,True,0.0,-9.820049716067022,-0.7850076103500762,-2063.0,44091.0,-0.2895403439153441,-167.6665476190476
Site_1597,decreasing,True,0.0,-11.70106136889591,-0.9353120243531202,-2458.0,44092.0,-0.6004446640316208,-172.73399209486166
Site_1598,decreasing,True,0.0,-11.367697797132493,-0.908675799086758,-2388.0,44092.0,-0.538537878787879,-135.38263636363638
Site_1599,decreasing,True,0.0,-11.12005628667967,-0.8888888888888888,-2336.0,44092.0,-0.5618373071528752,-187.6338569424965
Site_16,decreasing,True,8.818057395387768e-12,-6.824583329960881,-0.545662100456621,-1434.0,44090.0,-0.11712698412698384,-197.75342857142857
Site_160,decreasing,True,0.0,-11.615339307585318,-0.928462709284627,-2440.0,44092.0,-0.6035573122529652,-160.54193675889326
Site_1600,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.40999999999999837,-130.03000000000006
Site_1601,decreasing,True,0.0,-10.405705775758063,-0.8318112633181126,-2186.0,44092.0,-0.39659420289855074,-153.5926086956522
Site_1602,decreasing,True,0.0,-10.429635731419388,-0.8337138508371386,-2191.0,44091.0,-0.3875000000000001,-144.74999999999997
Site_1603,decreasing,True,0.0,-12.029799021719349,-0.9615677321156774,-2527.0,44091.0,-0.59,-147.03
Site_1604,decreasing,True,0.0,-11.620233417654477,-0.9288432267884322,-2441.0,44091.0,-0.6530397727272728,-116.75056818181817
Site_1605,decreasing,True,0.0,-11.52498560275567,-0.9212328767123288,-2421.0,44091.0,-0.37585144927536207,-170.85934782608695
Site_1606,decreasing,True,0.0,-10.548815126213086,-0.8432267884322678,-2216.0,44090.0,-0.46289480874316935,-138.51578688524592
Site_1607,decreasing,True,0.0,-10.748837805807195,-0.8592085235920852,-2258.0,44090.0,-0.4304583333333337,-146.66349999999997
Site_1608,decreasing,True,0.0,-10.524883546318195,-0.841324200913242,-2211.0,44091.0,-0.3779821428571425,-142.17264285714288
Site_1609,decreasing,True,0.0,-9.615375954773915,-0.7686453576864536,-2020.0,44090.0,-0.3037500000000001,-162.555
Site_161,decreasing,True,0.0,-8.972344163467637,-0.717275494672755,-1885.0,44091.0,-0.2916363636363637,-156.37109090909092
Site_1610,decreasing,True,0.0,-10.915647161079322,-0.8725266362252664,-2293.0,44089.0,-0.4831478658536591,-159.83667682926827
Site_1611,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.3736798245614035,-178.49752631578946
Site_1612,decreasing,True,0.0,-10.629656142706883,-0.8496955859969558,-2233.0,44091.0,-0.4746045764753112,-146.2842352468888
Site_1613,decreasing,True,0.0,-10.924924368893185,-0.8732876712328768,-2295.0,44091.0,-0.3735862913096698,-117.55089351285189
Site_1614,decreasing,True,0.0,-10.610606579727122,-0.8481735159817352,-2229.0,44091.0,-0.38186147186147223,-133.33298701298702
Site_1615,decreasing,True,0.0,-8.73422462622062,-0.6982496194824962,-1835.0,44091.0,-0.24606451612903213,-132.13167741935484
Site_1616,decreasing,True,0.0,-11.691536695416955,-0.9345509893455098,-2456.0,44092.0,-0.5926456876456883,-164.03475524475522
Site_1617,decreasing,True,0.0,-11.824882124122322,-0.9452054794520548,-2484.0,44092.0,-0.5924500000000003,-136.7918
Site_1618,decreasing,True,0.0,-11.691536695416955,-0.9345509893455098,-2456.0,44092.0,-0.5012077294685994,-114.66652173913043
Site_1619,decreasing,True,0.0,-10.315338353540819,-0.8245814307458144,-2167.0,44091.0,-0.4030772946859901,-131.64921739130435
Site_162,decreasing,True,0.0,-10.35831733612346,-0.8280060882800608,-2176.0,44090.0,-0.3039999999999978,-128.60600000000008
Site_1620,decreasing,True,0.0,-9.41513973394677,-0.7526636225266362,-1978.0,44092.0,-0.3406797235023035,-183.67552995391708
Site_1621,decreasing,True,0.0,-10.353437479500341,-0.8276255707762558,-2175.0,44091.0,-0.3338589301121657,-159.41107851596203
Site_1622,decreasing,True,0.0,-10.277239227581296,-0.821537290715373,-2159.0,44091.0,-0.5770234604105573,-130.31715542521994
Site_1623,decreasing,True,0.0,-11.324965191468175,-0.9052511415525114,-2379.0,44091.0,-0.45621416871416853,-167.26628992628991
Site_1624,decreasing,True,0.0,-9.72014973932321,-0.7770167427701674,-2042.0,44090.0,-0.37964285714285495,-137.98285714285723
Site_1625,decreasing,True,0.0,-11.224827694948173,-0.8972602739726028,-2358.0,44092.0,-0.46241279069767427,-163.78313953488373
Site_1626,decreasing,True,0.0,-11.820253828941972,-0.9448249619482496,-2483.0,44091.0,-0.6487867647058823,-135.43367647058824
Site_1627,decreasing,True,0.0,-11.215557391526781,-0.8964992389649924,-2356.0,44090.0,-0.5211695906432747,-192.8978947368421
