date,norm_level
2007-08-31,-0.6491014936136567
2007-09-30,-0.5378618198558108
2007-10-31,-0.39396081092065516
2007-11-30,-0.2413793128428274
2007-12-31,-0.6083350662870142
2008-01-31,0.14571816959265804
2008-02-29,-0.24604690298747364
2008-03-31,0.06273965505369236
2008-04-30,0.10696416547781228
2008-05-31,0.1930283552231456
2008-06-30,0.3291579682958853
2008-07-31,0.1383400360582396
2008-08-31,-0.5936632925965735
2008-09-30,-0.37740844903456566
2008-10-31,-0.29443974626391634
2008-11-30,0.06318687052711618
2008-12-31,0.030172011637531894
2009-01-31,0.031252247428509385
2009-02-28,-0.0861679507761738
2009-03-31,0.16971332096254987
2009-04-30,-0.7734469881560302
2009-05-31,0.2556821314878435
2009-06-30,0.3218969474587342
2009-07-31,0.13341564854571386
