site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_1715,decreasing,True,0.0,-10.834316082311028,-0.8660578386605784,-2276.0,44092.0,-0.38386752136752134,-104.53076923076922
Site_1716,decreasing,True,0.0,-11.634388654543226,-0.9299847792998478,-2444.0,44092.0,-0.5867156862745084,-93.1782352941177
Site_1717,decreasing,True,0.0,-11.029696965281873,-0.8816590563165906,-2317.0,44091.0,-0.4304439024390246,-135.7040195121951
Site_1718,decreasing,True,0.0,-10.715379176115809,-0.856544901065449,-2251.0,44091.0,-0.3076235294117648,-74.71555294117647
Site_1719,decreasing,True,0.0,-11.84393147108023,-0.9467275494672754,-2488.0,44092.0,-0.6281493506493501,-127.60662337662339
Site_172,decreasing,True,0.0,-11.30102508277981,-0.9033485540334856,-2374.0,44092.0,-0.5742738164815899,-100.89614260666275
Site_1720,decreasing,True,0.0,-11.120308496481966,-0.8888888888888888,-2336.0,44090.0,-0.3615571120689654,-129.31394396551727
Site_1721,decreasing,True,0.0,-11.615339307585318,-0.928462709284627,-2440.0,44092.0,-0.5304001600640256,-93.63559423769509
Site_1722,decreasing,True,0.0,-10.543933109297956,-0.8428462709284628,-2215.0,44091.0,-0.3482255244755252,-108.02388111888109
Site_1723,decreasing,True,0.0,-9.948747087430762,-0.7952815829528158,-2090.0,44090.0,-0.4636491935483872,-85.96862903225806
Site_1724,decreasing,True,0.0,-11.610708636164597,-0.928082191780822,-2439.0,44091.0,-0.578775,-74.1541
Site_1725,decreasing,True,0.0,-9.357991693073041,-0.7480974124809742,-1966.0,44092.0,-0.23743421052631583,-95.70236842105263
Site_1726,decreasing,True,0.0,-11.486886476796148,-0.9181887366818874,-2413.0,44091.0,-0.5498717948717948,-121.69461538461539
Site_1727,decreasing,True,0.0,-10.329742667610015,-0.8257229832572298,-2170.0,44090.0,-0.5356304985337244,-80.37730205278592
Site_1728,decreasing,True,0.0,-11.472729408147776,-0.9170471841704718,-2410.0,44090.0,-0.454564393939394,-91.41568181818181
Site_1729,decreasing,True,0.0,-10.562982672277718,-0.8443683409436834,-2219.0,44091.0,-0.39612499999999995,-99.60950000000001
Site_173,decreasing,True,0.0,-10.372487042480103,-0.8291476407914764,-2179.0,44091.0,-0.26161111111111135,-114.692
Site_1730,decreasing,True,0.0,-10.35808240836329,-0.8280060882800608,-2176.0,44092.0,-0.4203191489361704,-94.82851063829786
Site_1731,decreasing,True,0.0,-10.020070127354517,-0.8009893455098934,-2105.0,44091.0,-0.2653518518518523,-119.70733333333331
Site_1732,decreasing,True,0.0,-10.72002000056357,-0.8569254185692542,-2252.0,44092.0,-0.44725694444444436,-118.11875
Site_1733,decreasing,True,0.0,-11.10100693972176,-0.8873668188736682,-2332.0,44092.0,-0.42924999999999897,-123.30700000000003
Site_1734,decreasing,True,0.0,-11.286866065508653,-0.90220700152207,-2371.0,44091.0,-0.44698588709677367,-103.43850806451616
Site_1735,decreasing,True,0.0,-11.00112262081223,-0.8793759512937596,-2311.0,44091.0,-0.448095238095238,-140.18857142857144
Site_1736,decreasing,True,0.0,-10.57738979472653,-0.845509893455099,-2222.0,44090.0,-0.3326794616151546,-107.39353938185444
Site_1737,decreasing,True,0.0,-11.220192595079487,-0.8968797564687976,-2357.0,44091.0,-0.527960829493088,-113.95341013824884
Site_1738,decreasing,True,7.382983113757291e-13,-7.172160461880182,-0.5734398782343988,-1507.0,44091.0,-0.11546536796536822,-108.10324675324675
Site_1739,decreasing,True,0.0,-11.172568687630084,-0.8930745814307458,-2347.0,44091.0,-0.42735087719298226,-120.62536842105263
Site_174,decreasing,True,0.0,-11.624863981064271,-0.9292237442922374,-2442.0,44092.0,-0.6044636015325668,-108.0593103448276
Site_1740,decreasing,True,1.3100631690576847e-14,-7.705548225313502,-0.6160578386605784,-1619.0,44091.0,-0.24897745571658608,-106.2268115942029
Site_1741,decreasing,True,0.0,-11.986801573264552,-0.9581430745814308,-2518.0,44092.0,-0.7714160401002507,-82.56902255639098
Site_1742,decreasing,True,0.0,-9.243695611325585,-0.73896499238965,-1942.0,44092.0,-0.1835795454545453,-83.37113636363637
Site_1743,decreasing,True,0.0,-10.300934367489562,-0.8234398782343988,-2164.0,44092.0,-0.32567765567765583,-80.74560439560439
Site_1744,decreasing,True,0.0,-11.072432919284896,-0.8850837138508372,-2326.0,44092.0,-0.5,-53.53
Site_1745,decreasing,True,0.0,-11.282487517705892,-0.9018264840182648,-2370.0,44088.0,-0.3993218390804596,-107.66441379310346
Site_1746,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.39322478991596643,-92.34390756302521
Site_1747,decreasing,True,0.0,-11.2819757358219,-0.9018264840182648,-2370.0,44092.0,-0.5372077922077921,-107.78051948051949
Site_1748,decreasing,True,0.0,-11.64880776212412,-0.9311263318112634,-2447.0,44091.0,-0.5395238095238094,-100.17714285714285
Site_1749,decreasing,True,0.0,-11.453419858443086,-0.9155251141552512,-2406.0,44092.0,-0.5650862068965516,-84.49689655172415
Site_175,decreasing,True,0.0,-10.910513470142666,-0.8721461187214612,-2292.0,44092.0,-0.4256038647342997,-123.0682608695652
Site_1750,decreasing,True,0.0,-11.082208938464042,-0.8858447488584474,-2328.0,44090.0,-0.3877124183006538,-78.47235294117647
Site_1751,decreasing,True,0.0,-10.681921306647752,-0.8538812785388128,-2244.0,44092.0,-0.37872685185185184,-132.19583333333335
Site_1752,decreasing,True,0.0,-11.78215470298245,-0.9417808219178082,-2475.0,44091.0,-0.4890958605664487,-113.31254901960783
Site_1753,decreasing,True,0.0,-11.396271817569358,-0.910958904109589,-2394.0,44092.0,-0.6023863636363632,-75.12409090909092
Site_1754,decreasing,True,0.0,-11.081957592763851,-0.8858447488584474,-2328.0,44092.0,-0.4943621621621622,-85.38296216216216
Site_1755,decreasing,True,0.0,-11.529617246274725,-0.921613394216134,-2422.0,44092.0,-0.5246186604723189,-87.86372822299651
Site_1756,decreasing,True,0.0,-10.429872287418725,-0.8337138508371386,-2191.0,44089.0,-0.3502884615384618,-95.16961538461538
Site_1757,decreasing,True,0.0,-11.220192595079487,-0.8968797564687976,-2357.0,44091.0,-0.5601666666666666,-89.06400000000001
Site_1758,decreasing,True,0.0,-11.30102508277981,-0.9033485540334856,-2374.0,44092.0,-0.40829268292682946,-102.96146341463414
Site_1759,decreasing,True,0.0,-9.958046122247191,-0.7960426179604262,-2092.0,44092.0,-0.35416176470588245,-101.48017647058823
Site_176,decreasing,True,0.0,-11.587028082201552,-0.926179604261796,-2434.0,44090.0,-0.6117156862745099,-78.92823529411766
Site_1760,decreasing,True,0.0,-10.486784420358672,-0.8382800608828006,-2203.0,44091.0,-0.36449489795918344,-106.2481836734694
Site_1761,decreasing,True,1.8207657603852567e-14,-7.662599813819096,-0.6126331811263318,-1610.0,44092.0,-0.12923449612403093,-105.87755813953488
Site_1762,decreasing,True,0.0,-11.12494478018068,-0.889269406392694,-2337.0,44091.0,-0.41079445145018983,-112.05139974779317
Site_1763,decreasing,True,0.0,-9.57727639675599,-0.7656012176560122,-2012.0,44090.0,-0.2820810810810811,-102.35508108108108
Site_1764,decreasing,True,0.0,-11.2060325020223,-0.895738203957382,-2354.0,44090.0,-0.4012712842712842,-124.12423376623376
Site_1765,decreasing,True,0.0,-11.9203992148584,-0.9528158295281582,-2504.0,44090.0,-0.6224999999999998,-66.79
Site_1766,decreasing,True,0.0,-11.225082281031261,-0.8972602739726028,-2358.0,44090.0,-0.49208108108108106,-63.735081081081084
Site_1767,decreasing,True,0.0,-10.329508387926426,-0.8257229832572298,-2170.0,44092.0,-0.26109022556390943,-139.35075187969926
Site_1768,decreasing,True,0.0,-11.834406797601277,-0.9459665144596652,-2486.0,44092.0,-0.619545918367347,-89.31634693877551
Site_1769,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.47214249684741505,-91.96287011349305
Site_177,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.5630633223684207,-129.04972039473685
Site_1770,decreasing,True,0.0,-11.186982723013337,-0.8942161339421614,-2350.0,44090.0,-0.444387755102041,-108.54204081632653
Site_1771,decreasing,True,0.0,-11.644177419228441,-0.9307458143074582,-2446.0,44090.0,-0.5885714285714292,-105.77142857142854
Site_1772,decreasing,True,0.0,-11.272451062342947,-0.9010654490106544,-2368.0,44092.0,-0.5082971014492756,-67.49130434782609
Site_1773,decreasing,True,0.0,-11.310549756258766,-0.9041095890410958,-2376.0,44092.0,-0.5593568840579712,-97.78315217391304
Site_1774,decreasing,True,0.0,-11.491518552358906,-0.9185692541856926,-2414.0,44092.0,-0.529419191919192,-148.3009090909091
Site_1775,decreasing,True,0.0,-9.286661952633702,-0.7423896499238964,-1951.0,44091.0,-0.3818974437005478,-95.69169202678027
Site_1776,decreasing,True,0.0,-11.172568687630084,-0.8930745814307458,-2347.0,44091.0,-0.45405357142857156,-122.44407142857142
Site_1777,decreasing,True,0.0,-11.148630307116534,-0.89117199391172,-2342.0,44092.0,-0.4915108695652176,-119.19560869565215
Site_1778,decreasing,True,0.0,-11.186729001032354,-0.8942161339421614,-2350.0,44092.0,-0.43663522012578626,-89.87113207547169
Site_1779,decreasing,True,0.0,-11.363064317427698,-0.9082952815829528,-2387.0,44091.0,-0.5815207373271885,-114.7052534562212
Site_178,decreasing,True,0.0,-11.624863981064271,-0.9292237442922374,-2442.0,44092.0,-0.4935534591194968,-92.64207547169812
Site_1780,decreasing,True,0.0,-10.482140899681717,-0.8378995433789954,-2202.0,44090.0,-0.331220355731225,-102.34606719367589
Site_1781,decreasing,True,0.0,-9.75359746330299,-0.7796803652968036,-2049.0,44089.0,-0.27677499999999994,-81.2461
Site_1782,decreasing,True,0.0,-11.768000982786699,-0.9406392694063926,-2472.0,44090.0,-0.5684110970996217,-128.90720050441362
Site_1783,decreasing,True,0.0,-10.796217388395208,-0.863013698630137,-2268.0,44092.0,-0.3851560092449923,-93.26438366718027
Site_1784,decreasing,True,1.247649383806504e-07,-5.286373625130039,-0.4227549467275495,-1111.0,44089.0,-0.13313461538461546,-99.21715384615385
Site_1785,decreasing,True,0.0,-8.467722797730818,-0.6769406392694064,-1779.0,44089.0,-0.30982712369597626,-89.56622354694485
Site_1786,decreasing,True,0.0,-11.253401715385037,-0.8995433789954338,-2364.0,44092.0,-0.49460295040803515,-93.81429378531074
Site_1787,decreasing,True,0.0,-11.653438001501137,-0.9315068493150684,-2448.0,44092.0,-0.47961019490254897,-91.01403298350823
Site_1788,decreasing,True,0.0,-11.010647402302112,-0.8801369863013698,-2313.0,44091.0,-0.3589433811802232,-80.98803827751196
Site_1789,decreasing,True,0.0,-11.30102508277981,-0.9033485540334856,-2374.0,44092.0,-0.40724292101341275,-99.58925484351714
Site_179,decreasing,True,0.0,-10.681921306647752,-0.8538812785388128,-2244.0,44092.0,-0.4191964285714286,-86.68892857142858
Site_1790,decreasing,True,9.43689570931383e-14,-7.448548062795838,-0.595509893455099,-1565.0,44089.0,-0.31000000000000116,-90.27999999999996
Site_1791,decreasing,True,0.0,-11.596289960627407,-0.9269406392694064,-2436.0,44092.0,-0.534709595959596,-78.46045454545454
Site_1792,decreasing,True,1.509903313490213e-14,-7.68649866233374,-0.6145357686453576,-1615.0,44091.0,-0.3708616780045353,-62.74897959183672
Site_1793,decreasing,True,0.0,-10.753722203192456,-0.8595890410958904,-2259.0,44089.0,-0.34029607843137233,-115.81934117647059
Site_1794,decreasing,True,0.0,-10.415230449237018,-0.832572298325723,-2188.0,44092.0,-0.4477807017543858,-79.35989473684211
Site_1795,decreasing,True,0.0,-11.558191266711589,-0.923896499238965,-2428.0,44092.0,-0.49298148148148124,-72.03266666666667
Site_1796,decreasing,True,0.0,-11.191618250609846,-0.8945966514459666,-2351.0,44091.0,-0.4365536723163842,-83.85406779661017
Site_1797,decreasing,True,0.0,-10.98207305783247,-0.8778538812785388,-2307.0,44091.0,-0.4260232558139534,-123.75316279069769
Site_1798,decreasing,True,0.0,-11.043858898848033,-0.882800608828006,-2320.0,44092.0,-0.40523326572008156,-117.60160243407707
Site_1799,decreasing,True,0.0,-11.348648450174585,-0.9071537290715372,-2384.0,44092.0,-0.4384731934731936,-97.98496503496503
Site_18,decreasing,True,0.0,-11.791679484472331,-0.9425418569254186,-2477.0,44091.0,-0.6541987179487175,-96.43884615384616
Site_180,decreasing,True,0.0,-10.353437479500341,-0.8276255707762558,-2175.0,44091.0,-0.25500000000000017,-129.97
Site_1800,decreasing,True,0.0,-10.5725074537676,-0.8451293759512938,-2221.0,44091.0,-0.31571428571428584,-96.6242857142857
Site_1801,decreasing,True,0.0,-10.377367115132422,-0.8295281582952816,-2180.0,44090.0,-0.40611111111111126,-124.57
Site_1802,decreasing,True,0.0,-10.634539131753419,-0.850076103500761,-2234.0,44090.0,-0.3933456221198156,-86.46955760368664
Site_1803,decreasing,True,0.0,-10.58203223525748,-0.8458904109589042,-2223.0,44091.0,-0.3595445344129553,-97.39639676113362
Site_1804,decreasing,True,0.0,-10.767643367958344,-0.860730593607306,-2262.0,44092.0,-0.5607596153846155,-83.96265384615384
Site_1805,decreasing,True,0.0,-9.900898081373462,-0.791476407914764,-2080.0,44092.0,-0.27634523809523803,-80.67157142857144
Site_1806,decreasing,True,0.0,-10.177344435538314,-0.8135464231354642,-2138.0,44090.0,-0.4534615384615386,-112.29538461538462
Site_1807,decreasing,True,0.0,-10.20104097566225,-0.8154490106544902,-2143.0,44091.0,-0.2677664399092977,-91.44040816326527
Site_1808,decreasing,True,0.0,-11.458312132326505,-0.9159056316590564,-2407.0,44091.0,-0.4552562500000001,-111.75077499999998
Site_1809,decreasing,True,0.0,-10.306047319622886,-0.823820395738204,-2165.0,44089.0,-0.3463546160483174,-92.24123382226057
Site_181,decreasing,True,0.0,-10.205687632700014,-0.8158295281582952,-2144.0,44092.0,-0.31285714285714283,-85.37714285714286
Site_1810,decreasing,True,2.6423307986078726e-14,-7.614976446424322,-0.60882800608828,-1600.0,44092.0,-0.1969719827586205,-89.95900862068966
Site_1811,decreasing,True,2.220446049250313e-16,-8.281703589951155,-0.6621004566210046,-1740.0,44092.0,-0.20237986270022884,-100.09432494279176
Site_1812,decreasing,True,0.0,-11.153519124650323,-0.8915525114155252,-2343.0,44091.0,-0.39852813852813873,-83.502987012987
Site_1813,decreasing,True,0.0,-10.439160512909268,-0.8344748858447488,-2193.0,44091.0,-0.31886752136752144,-92.90076923076923
Site_1814,decreasing,True,0.0,-11.096370435711037,-0.886986301369863,-2331.0,44091.0,-0.39493314567206184,-103.33240675580578
Site_1815,decreasing,True,0.0,-8.929381386520078,-0.7138508371385084,-1876.0,44092.0,-0.253616557734205,-93.22980392156862
Site_1816,decreasing,True,0.0,-10.44868529439915,-0.8352359208523592,-2195.0,44091.0,-0.2677650727650729,-111.44045738045737
Site_1817,decreasing,True,0.0,-9.243695611325585,-0.73896499238965,-1942.0,44092.0,-0.31291294642857226,-103.9451339285714
Site_1818,decreasing,True,0.0,-10.477497275032508,-0.8375190258751902,-2201.0,44089.0,-0.29591750841750813,-111.63696969696971
Site_1819,decreasing,True,0.0,-10.986710857974304,-0.878234398782344,-2308.0,44092.0,-0.5016496598639455,-95.84061224489797
Site_182,decreasing,True,0.0,-11.053383572326988,-0.8835616438356164,-2322.0,44092.0,-0.4291485507246374,-98.18065217391305
Site_1820,decreasing,True,0.0,-10.639180924196763,-0.8504566210045662,-2235.0,44091.0,-0.4053356308061131,-103.51791729097992
Site_1821,decreasing,True,0.0,-10.19151619417237,-0.8146879756468798,-2141.0,44091.0,-0.33397916666666627,-120.48675
Site_1822,decreasing,True,0.0,-8.419906837054556,-0.6731354642313546,-1769.0,44091.0,-0.1868246281563472,-91.0243133863715
Site_1823,decreasing,True,0.0,-11.148630307116534,-0.89117199391172,-2342.0,44092.0,-0.4289691373640272,-95.28711105489502
Site_1824,decreasing,True,0.0,-10.786692714916255,-0.8622526636225266,-2266.0,44092.0,-0.4031216216216215,-108.18762162162163
Site_1825,decreasing,True,0.0,-9.553355834350361,-0.7636986301369864,-2007.0,44091.0,-0.26172619047619106,-76.20785714285712
Site_1826,decreasing,True,2.220446049250313e-16,-8.172262518317657,-0.6533485540334856,-1717.0,44091.0,-0.12958723404255312,-94.14485957446809
Site_1827,decreasing,True,0.0,-11.14888316499541,-0.89117199391172,-2342.0,44090.0,-0.42154704944178634,-101.45430622009569
Site_1828,decreasing,True,0.0,-11.929653532390825,-0.9535768645357686,-2506.0,44092.0,-0.6423764705882353,-69.60444705882352
Site_1829,decreasing,True,0.0,-10.558340015717567,-0.8439878234398782,-2218.0,44090.0,-0.25333333333333335,-106.13
Site_183,decreasing,True,0.0,-10.796217388395208,-0.863013698630137,-2268.0,44092.0,-0.39953742203742204,-93.8266528066528
Site_1830,decreasing,True,0.0,-10.696329613136047,-0.8550228310502284,-2247.0,44091.0,-0.37458041958042,-130.0051048951049
Site_1831,decreasing,True,0.0,-11.443895184964132,-0.9147640791476408,-2404.0,44092.0,-0.4793008130081302,-108.04517073170732
Site_1832,decreasing,True,0.0,-11.458312132326505,-0.9159056316590564,-2407.0,44091.0,-0.4920526315789477,-86.73610526315788
Site_1833,decreasing,True,0.0,-11.072432919284896,-0.8850837138508372,-2326.0,44092.0,-0.4421367521367523,-101.62307692307692
Site_1834,decreasing,True,0.0,-10.481903163589703,-0.8378995433789954,-2202.0,44092.0,-0.2893725868725867,-107.31258687258688
Site_1835,decreasing,True,0.0,-10.467972277509752,-0.83675799086758,-2199.0,44089.0,-0.3500980392156864,-82.56647058823529
Site_1836,decreasing,True,2.320638925468188e-08,-5.58622099540696,-0.4467275494672755,-1174.0,44092.0,-0.1850000000000011,-85.40999999999995
Site_1837,decreasing,True,0.0,-11.182093469119964,-0.8938356164383562,-2349.0,44091.0,-0.4093092621664048,-106.50486656200943
Site_1838,decreasing,True,0.0,-9.891373407894507,-0.7907153729071538,-2078.0,44092.0,-0.44615384615384607,-98.21846153846154
Site_1839,decreasing,True,0.0,-11.396271817569358,-0.910958904109589,-2394.0,44092.0,-0.5729340028694403,-109.09437589670014
Site_184,decreasing,True,0.0,-10.329508387926426,-0.8257229832572298,-2170.0,44092.0,-0.3872460317460319,-95.34914285714285
Site_1840,decreasing,True,0.0,-11.605814634106363,-0.9277016742770168,-2438.0,44092.0,-0.5984920634920639,-118.12428571428569
Site_1841,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.46862781954887195,-94.6193984962406
Site_1842,decreasing,True,0.0,-11.063159159455079,-0.8843226788432268,-2324.0,44090.0,-0.49751949317738786,-95.57929824561404
Site_1843,decreasing,True,0.0,-9.434403054188769,-0.754185692541857,-1982.0,44090.0,-0.2455050505050509,-143.51181818181817
Site_1844,decreasing,True,0.0,-9.605633203525866,-0.7678843226788432,-2018.0,44092.0,-0.41645833333333326,-102.3375
Site_1845,decreasing,True,0.0,-10.905874805913424,-0.871765601217656,-2291.0,44091.0,-0.43238636363636385,-85.6540909090909
Site_1846,decreasing,True,0.0,-10.129490244868377,-0.8097412480974124,-2128.0,44092.0,-0.3702851851851852,-107.87973333333332
Site_1847,decreasing,True,0.0,-9.258297592119634,-0.7401065449010654,-1945.0,44089.0,-0.23334374999999996,-100.409625
Site_1848,decreasing,True,0.0,-11.729635389332774,-0.9375951293759512,-2464.0,44092.0,-0.5882071428571428,-114.69454285714286
Site_1849,decreasing,True,0.0,-9.910422754852418,-0.7922374429223744,-2082.0,44092.0,-0.35428337428337425,-113.25579852579853
Site_185,decreasing,True,0.0,-11.048746528261635,-0.8831811263318112,-2321.0,44091.0,-0.39612802498048383,-118.64939110070257
Site_1850,decreasing,True,0.0,-10.453566231168272,-0.8356164383561644,-2196.0,44090.0,-0.285882768361582,-69.74822033898306
Site_1851,decreasing,True,0.0,-11.753580358512808,-0.9394977168949772,-2469.0,44091.0,-0.6674823943661956,-93.29063380281696
Site_1852,decreasing,True,0.0,-10.205919104051759,-0.8158295281582952,-2144.0,44090.0,-0.28287301587301583,-94.47657142857143
Site_1853,decreasing,True,0.0,-10.758362695311677,-0.8599695585996956,-2260.0,44090.0,-0.386558741905643,-113.84388529139686
Site_1854,decreasing,True,0.0,-10.891464123184756,-0.8706240487062404,-2288.0,44092.0,-0.3563636363636352,-116.83090909090913
Site_1855,decreasing,True,0.0,-11.481993878879951,-0.9178082191780822,-2412.0,44092.0,-0.46912878787878765,-69.84136363636365
Site_1856,decreasing,True,0.0,-11.10100693972176,-0.8873668188736682,-2332.0,44092.0,-0.4289838220424669,-119.3865824064712
Site_1857,decreasing,True,0.0,-11.529878745174665,-0.921613394216134,-2422.0,44090.0,-0.5153750000000002,-126.53649999999999
Site_1858,decreasing,True,0.0,-10.17711361226315,-0.8135464231354642,-2138.0,44092.0,-0.2742358803986714,-125.38750830564783
Site_1859,decreasing,True,0.0,-11.00112262081223,-0.8793759512937596,-2311.0,44091.0,-0.5535732714138286,-98.57136222910216
Site_186,decreasing,True,0.0,-11.205778347990263,-0.895738203957382,-2354.0,44092.0,-0.5972044241037378,-105.41064073226543
Site_1860,decreasing,True,0.0,-10.700970653605662,-0.8554033485540334,-2248.0,44092.0,-0.4035497416020673,-77.79220930232557
Site_1861,decreasing,True,0.0,-11.534510384245552,-0.9219939117199392,-2423.0,44091.0,-0.4526059322033902,-115.88618644067796
Site_1862,decreasing,True,0.0,-10.3248631350307,-0.8253424657534246,-2169.0,44091.0,-0.29924812030075165,-83.63706766917294
Site_1863,decreasing,True,0.0,-10.55810055142134,-0.8439878234398782,-2218.0,44092.0,-0.48755000000000004,-97.4982
Site_1864,decreasing,True,0.0,-10.567625224900295,-0.8447488584474886,-2220.0,44092.0,-0.3379959977129787,-98.26214408233277
Site_1865,decreasing,True,0.0,-9.744072465780233,-0.7789193302891934,-2047.0,44089.0,-0.25,-71.87
Site_1866,decreasing,True,0.0,-9.477157582431316,-0.7576103500761036,-1991.0,44091.0,-0.2677463768115942,-127.79113043478262
Site_1867,decreasing,True,0.0,-11.482254297652258,-0.9178082191780822,-2412.0,44090.0,-0.42171568627450995,-96.11823529411764
Site_1868,decreasing,True,0.0,-11.539141919753678,-0.9223744292237442,-2424.0,44092.0,-0.5056904761904757,-128.95514285714287
Site_1869,decreasing,True,0.0,-10.805742061874163,-0.8637747336377474,-2270.0,44092.0,-0.3899999999999999,-93.89000000000001
Site_187,decreasing,True,0.0,-10.767643367958344,-0.860730593607306,-2262.0,44092.0,-0.27711309523809513,-111.08392857142857
Site_1870,decreasing,True,0.0,-9.663000402296321,-0.7724505327245054,-2030.0,44090.0,-0.27544657097288683,-82.85392344497608
Site_1871,decreasing,True,0.0,-11.424845838006222,-0.91324200913242,-2400.0,44092.0,-0.5568958664546901,-99.11174880763116
Site_1872,decreasing,True,0.0,-10.596439573735493,-0.8470319634703196,-2226.0,44090.0,-0.5241666666666678,-112.74999999999997
Site_1873,decreasing,True,0.0,-11.005760204932214,-0.8797564687975646,-2312.0,44092.0,-0.38418010752688164,-82.58951612903226
Site_1874,decreasing,True,0.0,-11.072432919284896,-0.8850837138508372,-2326.0,44092.0,-0.45296551724137946,-115.61324137931032
Site_1875,decreasing,True,0.0,-10.900988796663711,-0.8713850837138508,-2290.0,44092.0,-0.46488866897575465,-100.16400791687283
Site_1876,decreasing,True,0.0,-9.339154159143956,-0.7465753424657534,-1962.0,44090.0,-0.20740647330811274,-117.26336696090794
Site_1877,decreasing,True,0.0,-12.0820483080541,-0.9657534246575342,-2538.0,44092.0,-0.7484845173041895,-56.05455737704918
Site_1878,decreasing,True,0.0,-11.729635389332774,-0.9375951293759512,-2464.0,44092.0,-0.6956832298136649,-118.49540372670805
Site_1879,decreasing,True,0.0,-10.044223796893933,-0.8028919330289194,-2110.0,44088.0,-0.22341666666666726,-113.74699999999999
Site_188,decreasing,True,0.0,-10.977186184495348,-0.8774733637747336,-2306.0,44092.0,-0.558,-82.84200000000001
Site_1880,decreasing,True,0.0,-11.115419998690799,-0.8885083713850838,-2335.0,44091.0,-0.4004304029304031,-82.6145054945055
Site_1881,decreasing,True,0.0,-11.453419858443086,-0.9155251141552512,-2406.0,44092.0,-0.4597727272727265,-101.56818181818186
Site_1882,decreasing,True,0.0,-10.953498713362828,-0.8755707762557078,-2301.0,44091.0,-0.41102376137512653,-118.99314459049543
Site_1883,decreasing,True,0.0,-10.44868529439915,-0.8352359208523592,-2195.0,44091.0,-0.2957032967032972,-94.4846813186813
Site_1884,decreasing,True,0.0,-11.305915628488414,-0.9037290715372908,-2375.0,44091.0,-0.5592582417582417,-85.9167032967033
Site_1885,decreasing,True,0.0,-10.401297294850455,-0.8314307458143074,-2185.0,44089.0,-0.2856696428571426,-119.83589285714287
Site_1886,decreasing,True,0.0,-11.891554838475004,-0.9505327245053272,-2498.0,44092.0,-0.6954551282051282,-101.93361538461538
Site_1887,decreasing,True,0.0,-11.70106136889591,-0.9353120243531202,-2458.0,44092.0,-0.6035599078341015,-82.94184331797234
Site_1888,decreasing,True,0.0,-10.082095540493501,-0.8059360730593608,-2118.0,44090.0,-0.3014642857142857,-106.13728571428571
Site_1889,decreasing,True,0.0,-10.73442873909557,-0.8580669710806698,-2255.0,44091.0,-0.3519090909090908,-97.34127272727274
Site_189,decreasing,True,0.0,-10.119965571389422,-0.8089802130898022,-2126.0,44092.0,-0.2792517482517486,-84.82693706293705
Site_1890,decreasing,True,0.0,-11.310549756258766,-0.9041095890410958,-2376.0,44092.0,-0.44171568627450963,-117.36823529411767
Site_1891,decreasing,True,0.0,-10.75811869447939,-0.8599695585996956,-2260.0,44092.0,-0.3151887464387463,-76.13320512820513
Site_1892,decreasing,True,0.0,-10.281885020531652,-0.821917808219178,-2160.0,44092.0,-0.33639610389610364,-118.33974025974025
Site_1893,decreasing,True,0.0,-10.372487042480103,-0.8291476407914764,-2179.0,44091.0,-0.42237187500000006,-91.0646125
Site_1894,decreasing,True,0.0,-10.415466673150348,-0.832572298325723,-2188.0,44090.0,-0.32093227254181966,-105.7164381884945
Site_1895,decreasing,True,0.0,-11.353539535937818,-0.9075342465753424,-2385.0,44091.0,-0.4253749999999994,-129.84650000000002
Site_1896,decreasing,True,0.0,-10.639180924196763,-0.8504566210045662,-2235.0,44091.0,-0.48018518518518716,-89.63333333333327
Site_1897,decreasing,True,0.0,-10.586674571858204,-0.8462709284627092,-2224.0,44092.0,-0.3370089285714287,-85.54767857142858
Site_1898,decreasing,True,0.0,-10.524883546318195,-0.841324200913242,-2211.0,44091.0,-0.3695459183673472,-136.1663469387755
Site_1899,decreasing,True,0.0,-9.886723186496187,-0.7903348554033486,-2077.0,44091.0,-0.26457995951417007,-101.54512145748987
Site_19,decreasing,True,0.0,-10.272593330583128,-0.8211567732115678,-2158.0,44090.0,-0.40132500000000015,-84.1523
Site_190,decreasing,True,0.0,-10.682163579275825,-0.8538812785388128,-2244.0,44090.0,-0.5161001788908766,-82.48039355992844
Site_1900,decreasing,True,0.0,-9.858148842026544,-0.7880517503805176,-2071.0,44091.0,-0.2673900709219861,-85.9539574468085
Site_1901,decreasing,True,0.0,-11.12005628667967,-0.8888888888888888,-2336.0,44092.0,-0.47103006189213087,-100.57291777188328
Site_1902,decreasing,True,0.0,-10.310459040968517,-0.8242009132420092,-2166.0,44092.0,-0.38968407960199036,-112.93137313432834
Site_1903,decreasing,True,0.0,-10.505833983338434,-0.8398021308980214,-2207.0,44091.0,-0.3840546218487395,-125.80403361344537
Site_1904,decreasing,True,0.0,-10.415230449237018,-0.832572298325723,-2188.0,44092.0,-0.4261651583710409,-71.75805429864252
Site_1905,decreasing,True,0.0,-11.63954697280884,-0.930365296803653,-2445.0,44089.0,-0.5537980769230773,-118.15326923076923
