site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_1844,decreasing,True,0.0,-16.127108353833744,-0.9037356321839081,-9435.0,342199.0,-0.3975689865689866,-70.10503296703297
Site_1845,decreasing,True,0.0,-16.43486037768073,-0.9209770114942529,-9615.0,342197.0,-0.3720169491525426,-56.73477966101693
Site_1846,decreasing,True,0.0,-16.03648319000922,-0.8986590038314176,-9382.0,342200.0,-0.3654560784313726,-90.12716235294117
Site_1847,decreasing,True,0.0,-15.795517983125645,-0.8851532567049808,-9241.0,342197.0,-0.3850588235294117,-72.29576470588236
Site_1848,decreasing,True,0.0,-17.251937407980723,-0.9667624521072797,-10093.0,342199.0,-0.6156440422322774,-70.98362895927602
Site_1849,decreasing,True,0.0,-16.392099635356885,-0.9185823754789272,-9590.0,342198.0,-0.3802022058823529,-88.5454411764706
Site_185,decreasing,True,0.0,-17.04680141026395,-0.9552681992337164,-9973.0,342199.0,-0.46043254617722706,-83.49885667523967
Site_1850,decreasing,True,0.0,-16.175020687915026,-0.9064176245210728,-9463.0,342197.0,-0.3307226792009401,-43.90796709753231
Site_1851,decreasing,True,0.0,-16.56484476580247,-0.9282567049808429,-9691.0,342194.3333333333,-0.4558434959349593,-65.47926829268292
Site_1852,decreasing,True,0.0,-16.186963337907432,-0.907088122605364,-9470.0,342198.0,-0.41059480375898294,-59.75717412935322
Site_1853,decreasing,True,0.0,-16.843399489745686,-0.9438697318007663,-9854.0,342198.0,-0.44415880503144656,-82.61056603773585
Site_1854,decreasing,True,0.0,-16.850237366327335,-0.9442528735632184,-9858.0,342198.0,-0.40117543859649124,-88.43536842105263
Site_1855,decreasing,True,0.0,-16.416032203392657,-0.9199233716475096,-9604.0,342198.0,-0.44905083655083655,-40.428339768339775
Site_1856,decreasing,True,0.0,-16.627957785867146,-0.9318007662835249,-9728.0,342200.0,-0.37773156089193827,-98.07332761578044
Site_1857,decreasing,True,0.0,-17.11354562544743,-0.9590038314176246,-10012.0,342196.0,-0.521939964157706,-84.31032258064516
Site_1858,decreasing,True,0.0,-16.573254933071038,-0.9287356321839081,-9696.0,342200.0,-0.42575714285714317,-90.30548571428568
Site_1859,decreasing,True,0.0,-16.648520007168706,-0.9329501915708812,-9740.0,342198.0,-0.44700188560653664,-69.04586423632936
Site_186,decreasing,True,0.0,-16.07924328769983,-0.9010536398467432,-9407.0,342199.0,-0.389207142857143,-85.50708571428571
Site_1860,decreasing,True,0.0,-15.978361408913356,-0.8954022988505748,-9348.0,342200.0,-0.31415576366891607,-55.020785015838044
Site_1861,decreasing,True,0.0,-16.71006089640354,-0.9363984674329502,-9776.0,342198.0,-0.43112698412698414,-80.70885714285714
Site_1862,decreasing,True,0.0,-16.17160174462864,-0.9062260536398468,-9461.0,342197.0,-0.30073922282938675,-61.54677595628416
Site_1863,decreasing,True,0.0,-15.581765726141567,-0.8731800766283525,-9116.0,342200.0,-0.3765384615384615,-78.11923076923077
Site_1864,decreasing,True,0.0,-16.648471355665688,-0.9329501915708812,-9740.0,342200.0,-0.4292532855436081,-66.49376344086022
Site_1865,decreasing,True,0.0,-15.742547364373728,-0.882183908045977,-9210.0,342196.0,-0.2433333333333333,-55.09
Site_1866,decreasing,True,0.0,-16.2759032963625,-0.9120689655172414,-9522.0,342196.0,-0.39309761904761903,-101.77697142857144
Site_1867,decreasing,True,0.0,-17.089563046685033,-0.9576628352490422,-9998.0,342198.0,-0.4548025974025975,-62.80421298701298
Site_1868,decreasing,True,0.0,-16.744250279311785,-0.9383141762452107,-9796.0,342198.0,-0.5148275862068967,-90.39241379310343
Site_1869,decreasing,True,0.0,-15.356206208510066,-0.8605363984674329,-8984.0,342196.0,-0.4335942249240121,-62.20121580547113
Site_187,decreasing,True,0.0,-16.55447501574369,-0.9276819923371648,-9685.0,342199.0,-0.33791590771098967,-84.89005464480874
Site_1870,decreasing,True,0.0,-16.357958055130002,-0.9166666666666666,-9570.0,342196.0,-0.3914039408866997,-53.87891625615762
Site_1871,decreasing,True,0.0,-16.858760079023572,-0.9447318007662835,-9863.0,342199.0,-0.42076556776556784,-78.15487912087912
Site_1872,decreasing,True,0.0,-16.57330336477057,-0.9287356321839081,-9696.0,342198.0,-0.4468493493493494,-91.05684684684684
Site_1873,decreasing,True,0.0,-16.90147204984769,-0.9471264367816092,-9888.0,342200.0,-0.4584294658950764,-46.7930784555545
Site_1874,decreasing,True,0.0,-16.55447501574369,-0.9276819923371648,-9685.0,342199.0,-0.3652786377708981,-93.90993808049532
Site_1875,decreasing,True,0.0,-16.74762027635863,-0.9385057471264368,-9798.0,342200.0,-0.4502985739750446,-70.4485026737968
Site_1876,decreasing,True,0.0,-16.2245716591065,-0.9091954022988505,-9492.0,342198.0,-0.3461470985155196,-91.6374089068826
Site_1877,decreasing,True,0.0,-16.4742022967173,-0.9231800766283524,-9638.0,342196.0,-0.5524837662337663,-16.001168831168826
Site_1878,decreasing,True,0.0,-16.01091141016827,-0.8972222222222223,-9367.0,342197.0,-0.5268558352402746,-77.56637986270023
Site_1879,decreasing,True,0.0,-16.123783657112945,-0.903544061302682,-9433.0,342195.0,-0.2928900000000001,-94.59192
Site_188,decreasing,True,0.0,-16.706641958112716,-0.9362068965517242,-9774.0,342198.0,-0.52,-47.59
Site_1880,decreasing,True,0.0,-16.197220152779902,-0.9076628352490421,-9476.0,342198.0,-0.35062499999999996,-57.645
Site_1881,decreasing,True,0.0,-16.54421821585785,-0.9271072796934866,-9679.0,342199.0,-0.4089871794871795,-66.14292307692308
Site_1882,decreasing,True,0.0,-16.952805515052063,-0.95,-9918.0,342198.0,-0.5453518518518521,-72.02466666666666
Site_1883,decreasing,True,0.0,-14.932256621544632,-0.8367816091954023,-8736.0,342196.0,-0.21955315614617943,-80.72217275747508
Site_1884,decreasing,True,0.0,-16.61437917627845,-0.9310344827586207,-9720.0,342196.0,-0.5271428571428571,-52.23571428571428
Site_1885,decreasing,True,0.0,-16.696433935045956,-0.9356321839080459,-9768.0,342196.0,-0.41321428571428565,-88.08857142857144
Site_1886,decreasing,True,0.0,-17.217748075027927,-0.9648467432950192,-10073.0,342199.0,-0.5918968253968253,-56.94342857142858
Site_1887,decreasing,True,0.0,-17.145950475827057,-0.9608237547892721,-10031.0,342199.0,-0.5982247899159663,-36.537815126050425
Site_1888,decreasing,True,0.0,-16.57330336477057,-0.9287356321839081,-9696.0,342198.0,-0.4126026026026026,-72.29261261261261
Site_1889,decreasing,True,0.0,-16.67418640772809,-0.9343869731800766,-9755.0,342197.0,-0.37220385860766314,-68.98132218024826
Site_189,decreasing,True,0.0,-16.16129768678654,-0.9056513409961686,-9455.0,342199.0,-0.3706776436630806,-53.831209656258196
Site_1890,decreasing,True,0.0,-16.928823476245743,-0.9486590038314177,-9904.0,342200.0,-0.472716720343532,-84.6843961352657
Site_1891,decreasing,True,0.0,-16.405727446382954,-0.9193486590038314,-9598.0,342200.0,-0.36653673163418277,-45.26935532233884
Site_1892,decreasing,True,0.0,-16.392099635356885,-0.9185823754789272,-9590.0,342198.0,-0.34011838049873916,-92.96147660409079
Site_1893,decreasing,True,0.0,-15.904924168290153,-0.8912835249042146,-9305.0,342197.0,-0.3312500000000004,-70.63999999999997
Site_1894,decreasing,True,0.0,-15.781888329353977,-0.8843869731800766,-9233.0,342195.0,-0.34575172630257395,-85.70587570621467
Site_1895,decreasing,True,0.0,-17.17503650395564,-0.9624521072796934,-10048.0,342198.0,-0.5690504807692307,-84.2083653846154
Site_1896,decreasing,True,0.0,-16.54079928256257,-0.9269157088122605,-9677.0,342199.0,-0.40045715778474406,-63.277084639498426
Site_1897,decreasing,True,0.0,-16.682660638663254,-0.9348659003831418,-9760.0,342200.0,-0.44904199110122356,-50.36897664071191
Site_1898,decreasing,True,0.0,-16.622853681649282,-0.9315134099616859,-9725.0,342199.0,-0.3833664535169701,-108.33761534677815
Site_1899,decreasing,True,0.0,-16.39551857364771,-0.9187739463601533,-9592.0,342198.0,-0.3676742788461538,-76.03745192307693
Site_19,decreasing,True,0.0,-16.289531486632157,-0.9128352490421456,-9530.0,342198.0,-0.4009282296650718,-53.98316746411483
Site_190,decreasing,True,0.0,-16.52717184641328,-0.9261494252873563,-9669.0,342197.0,-0.47575118127147764,-47.93591494845361
Site_1900,decreasing,True,0.0,-15.679228092152119,-0.878639846743295,-9173.0,342199.0,-0.3278364446921148,-62.69577598216773
Site_1901,decreasing,True,0.0,-16.46558275006642,-0.9227011494252874,-9633.0,342199.0,-0.482231973434535,-65.49929791271347
Site_1902,decreasing,True,0.0,-16.54932243497274,-0.9273946360153257,-9682.0,342200.0,-0.44783196239717993,-76.44609870740305
Site_1903,decreasing,True,0.0,-16.636642854570653,-0.93227969348659,-9733.0,342194.3333333333,-0.41803154495777445,-94.92172876304024
Site_1904,decreasing,True,0.0,-16.42965994448125,-0.9206896551724137,-9612.0,342200.0,-0.3766666666666668,-50.539999999999985
Site_1905,decreasing,True,0.0,-16.747718159275646,-0.9385057471264368,-9798.0,342196.0,-0.47900549450549446,-86.33160439560439
Site_1906,decreasing,True,0.0,-17.03822918183796,-0.9547892720306513,-9968.0,342200.0,-0.5164885114885114,-50.312827172827184
Site_1907,decreasing,True,0.0,-16.804057146299098,-0.9416666666666667,-9831.0,342199.0,-0.5297096908939013,-39.59090225563911
Site_1908,decreasing,True,0.0,-17.140847121047397,-0.960536398467433,-10028.0,342198.0,-0.564823137744486,-91.122734082397
Site_1909,decreasing,True,0.0,-16.84513357204763,-0.9439655172413793,-9855.0,342197.0,-0.475,-67.88
Site_191,decreasing,True,0.0,-16.457059462882548,-0.9222222222222223,-9628.0,342198.0,-0.41360851063829784,-54.27018723404255
Site_1910,decreasing,True,0.0,-15.997282385842128,-0.896455938697318,-9359.0,342195.0,-0.32500231674543606,-53.49983319432861
Site_1911,decreasing,True,0.0,-16.010958198952487,-0.8972222222222223,-9367.0,342195.0,-0.3930471628592484,-48.75060427413411
Site_1912,decreasing,True,0.0,-16.057043682856108,-0.8998084291187739,-9394.0,342198.0,-0.3187674082112497,-73.27874660879002
Site_1913,decreasing,True,0.0,-15.91171555623113,-0.8916666666666667,-9309.0,342199.0,-0.3563564213564214,-89.36233766233765
Site_1914,decreasing,True,0.0,-15.97672197730436,-0.8953065134099617,-9347.0,342197.0,-0.35850066117383794,-65.68795239548368
Site_1915,decreasing,True,0.0,-16.6161291149226,-0.9311302681992337,-9721.0,342194.3333333333,-0.3658102025506377,-63.751665416354086
Site_1916,decreasing,True,0.0,-15.8793052956529,-0.8898467432950191,-9290.0,342196.0,-0.27159734133790747,-90.99499142367065
Site_1917,decreasing,True,0.0,-16.64505242736593,-0.9327586206896552,-9738.0,342200.0,-0.47724038461538476,-73.68869230769229
Site_1918,decreasing,True,0.0,-16.742565273455906,-0.9382183908045977,-9795.0,342197.0,-0.4374887387387386,-73.78081081081082
Site_1919,decreasing,True,0.0,-16.51518141382656,-0.9254789272030651,-9662.0,342198.0,-0.3480908442895613,-60.12745921115159
Site_192,decreasing,True,0.0,-16.617749562551285,-0.9312260536398468,-9722.0,342198.0,-0.533724612736661,-93.46182788296039
Site_1920,decreasing,True,0.0,-16.79721927970854,-0.9412835249042145,-9827.0,342199.0,-0.4114751552795049,-106.40378881987564
Site_1921,decreasing,True,0.0,-16.50670642420299,-0.925,-9657.0,342195.0,-0.37488043682922234,-44.80860854829599
Site_1922,decreasing,True,0.0,-15.865583138569951,-0.889080459770115,-9282.0,342198.0,-0.2776923076923076,-60.39615384615385
Site_1923,decreasing,True,0.0,-17.051904895036987,-0.9555555555555556,-9976.0,342200.0,-0.5509404481132077,-86.61228773584904
Site_1924,decreasing,True,0.0,-16.101489880636823,-0.9022988505747126,-9420.0,342198.0,-0.4234549071618037,-101.47124668435015
Site_1925,decreasing,True,0.0,-16.534058050423706,-0.9265325670498085,-9673.0,342195.0,-0.42523098791755526,-48.873368869936016
Site_1926,decreasing,True,0.0,-16.320254238889035,-0.9145593869731801,-9548.0,342200.0,-0.44690598919980373,-54.472768777614135
Site_1927,decreasing,True,0.0,-16.06898648781399,-0.9004789272030651,-9401.0,342199.0,-0.3114868421052631,-57.94294736842106
Site_1928,decreasing,True,0.0,-15.810972534514935,-0.8860153256704981,-9250.0,342194.0,-0.33141098484848497,-68.19840909090908
Site_1929,decreasing,True,0.0,-16.995517410834754,-0.9523946360153257,-9943.0,342199.0,-0.5698968962585035,-87.75742346938773
Site_193,decreasing,True,0.0,-15.949323822479206,-0.8937739463601533,-9331.0,342199.0,-0.3402186379928316,-59.14425806451612
Site_1930,decreasing,True,0.0,-16.851922212433013,-0.9443486590038315,-9859.0,342199.0,-0.4469292803970223,-61.0710918114144
Site_1931,decreasing,True,0.0,-16.94775139701206,-0.9497126436781609,-9915.0,342195.0,-0.49942810457516273,-90.82117647058828
Site_1932,decreasing,True,0.0,-16.034797154861195,-0.8985632183908046,-9381.0,342199.0,-0.40884615384615375,-59.18307692307694
Site_1933,decreasing,True,0.0,-17.110026676132854,-0.9588122605363985,-10010.0,342200.0,-0.5381337306761035,-68.78437139132055
Site_1934,decreasing,True,0.0,-16.752773146869906,-0.9387931034482758,-9801.0,342199.0,-0.44143462469733646,-61.86670702179178
Site_1935,decreasing,True,0.0,-16.920300878338605,-0.9481800766283525,-9899.0,342199.0,-0.46509008290816334,-54.05351403061225
Site_1936,decreasing,True,0.0,-16.672452575204474,-0.9342911877394636,-9754.0,342198.0,-0.4833333333333333,-58.72
Site_1937,decreasing,True,0.0,-16.63657803157779,-0.93227969348659,-9733.0,342197.0,-0.38428571428571434,-90.32142857142856
Site_1938,decreasing,True,0.0,-16.981841677653637,-0.9516283524904214,-9935.0,342199.0,-0.5316666666666663,-58.22000000000003
Site_1939,decreasing,True,0.0,-17.060477143445066,-0.9560344827586207,-9981.0,342199.0,-0.5941101055806937,-83.69407239819006
Site_194,decreasing,True,0.0,-16.992098477539475,-0.9522030651340996,-9941.0,342199.0,-0.5337975359635381,-85.65657741062526
Site_1940,decreasing,True,0.0,-14.166370808030296,-0.7938697318007663,-8288.0,342198.0,-0.21065276932440657,-78.87300060864274
Site_1941,decreasing,True,0.0,-16.007492466881878,-0.8970306513409961,-9365.0,342197.0,-0.3322450000000001,-81.79835999999999
Site_1942,decreasing,True,0.0,-16.910044078452763,-0.9476053639846743,-9893.0,342199.0,-0.4425000000000001,-63.279999999999994
Site_1943,decreasing,True,0.0,-16.785277538801676,-0.9406130268199234,-9820.0,342198.0,-0.42500000000000004,-101.53999999999999
Site_1944,decreasing,True,0.0,-16.785228487655957,-0.9406130268199234,-9820.0,342200.0,-0.4578714327743454,-57.87325684024714
Site_1945,decreasing,True,0.0,-16.51864862438303,-0.9256704980842911,-9664.0,342196.0,-0.3687864627584254,-79.18737468139336
Site_1946,decreasing,True,0.0,-16.875854745499968,-0.9456896551724138,-9873.0,342199.0,-0.4024426313105558,-62.554130545639985
Site_1947,decreasing,True,0.0,-16.605759015172882,-0.9305555555555556,-9715.0,342199.0,-0.42303898734177203,-73.97119291139242
Site_1948,decreasing,True,0.0,-15.812612699557599,-0.8861111111111111,-9251.0,342197.0,-0.49731721249047983,-52.51316070068545
Site_1949,decreasing,True,0.0,-16.891215264948418,-0.946551724137931,-9882.0,342200.0,-0.5177032967032966,-56.13536263736264
Site_195,decreasing,True,0.0,-17.067315010035625,-0.9564176245210728,-9985.0,342199.0,-0.5199999999999997,-86.61000000000001
Site_1950,decreasing,True,0.0,-16.60060635946909,-0.9302681992337165,-9712.0,342200.0,-0.4447806848787996,-63.585790688726426
Site_1951,decreasing,True,0.0,-16.01596962021068,-0.8975095785440613,-9370.0,342200.0,-0.32578900709219866,-55.4931914893617
Site_1952,decreasing,True,0.0,-15.99376995531784,-0.896264367816092,-9357.0,342199.0,-0.3934899970579583,-79.91872021182701
Site_1953,decreasing,True,0.0,-16.692917423562523,-0.9354406130268199,-9766.0,342200.0,-0.45454545454545453,-80.67272727272729
Site_1954,decreasing,True,0.0,-16.735678480393506,-0.9378352490421455,-9791.0,342199.0,-0.44954841997961265,-74.3325137614679
Site_1955,decreasing,True,0.0,-16.504972831255113,-0.924904214559387,-9656.0,342196.0,-0.3488345864661654,-54.373909774436086
Site_1956,decreasing,True,0.0,-15.677587347016122,-0.878544061302682,-9172.0,342196.0,-0.2787000768049155,-59.77359447004609
Site_1957,decreasing,True,0.0,-16.66903363691365,-0.9340996168582375,-9752.0,342198.0,-0.4658911764705883,-27.155835294117644
Site_1958,decreasing,True,0.0,-16.04673997490849,-0.8992337164750958,-9388.0,342200.0,-0.43454195804195805,-101.19297902097901
Site_1959,decreasing,True,0.0,-16.14762195360542,-0.9048850574712644,-9447.0,342199.0,-0.48828978494623665,-100.79313548387094
Site_196,decreasing,True,0.0,-16.58018969345866,-0.9291187739463601,-9700.0,342196.0,-0.43190065681444995,-69.0131527093596
Site_1960,decreasing,True,0.0,-16.56131288233425,-0.9280651340996169,-9689.0,342199.0,-0.5095807962529274,-74.77018266978922
Site_1961,decreasing,True,0.0,-16.769867813346302,-0.9397509578544061,-9811.0,342199.0,-0.4929597848360656,-72.29689549180328
Site_1962,decreasing,True,0.0,-16.46216381677114,-0.9225095785440613,-9631.0,342199.0,-0.36480157480314973,-42.69428661417321
Site_1963,decreasing,True,0.0,-16.171554486672377,-0.9062260536398468,-9461.0,342199.0,-0.40125000000000005,-59.980000000000004
Site_1964,decreasing,True,0.0,-16.99556707664883,-0.9523946360153257,-9943.0,342197.0,-0.5811793327154772,-88.79508804448562
Site_1965,decreasing,True,0.0,-16.6758715134953,-0.9344827586206896,-9756.0,342198.0,-0.4234803212851406,-58.98941686746988
Site_1966,decreasing,True,0.0,-16.846867659453043,-0.9440613026819923,-9856.0,342196.0,-0.4538461538461541,-78.0930769230769
Site_1967,decreasing,True,0.0,-16.38184282048441,-0.918007662835249,-9584.0,342198.0,-0.34646256684491983,-66.17469518716578
Site_1968,decreasing,True,0.0,-16.113526797280176,-0.9029693486590038,-9427.0,342195.0,-0.3731880877742946,-73.7804576802508
Site_1969,decreasing,True,0.0,-16.3783760199849,-0.917816091954023,-9582.0,342200.0,-0.3487439320388349,-78.46043689320388
Site_197,decreasing,True,0.0,-16.46216381677114,-0.9225095785440613,-9631.0,342199.0,-0.4802581612258495,-72.11141239173884
Site_1970,decreasing,True,0.0,-16.87243581220469,-0.9454980842911878,-9871.0,342199.0,-0.5033333333333334,-76.80999999999999
Site_1971,decreasing,True,0.0,-16.691329901192834,-0.9353448275862069,-9765.0,342195.0,-0.46144155844155854,-72.94620779220779
Site_1972,decreasing,True,0.0,-16.771601785638378,-0.9398467432950192,-9812.0,342198.0,-0.3724646293152236,-66.5025466893039
Site_1973,decreasing,True,0.0,-16.593816994515517,-0.9298850574712644,-9708.0,342198.0,-0.5404695767195766,-71.57619047619048
Site_1974,decreasing,True,0.0,-15.810880125916762,-0.8860153256704981,-9250.0,342198.0,-0.3468156843156843,-74.78927072927073
Site_1975,decreasing,True,0.0,-16.246818496929237,-0.9104406130268199,-9505.0,342197.0,-0.310526921306949,-65.98206166589968
Site_1976,decreasing,True,0.0,-16.499772083019216,-0.9246168582375479,-9653.0,342199.0,-0.3913986697965574,-98.82929577464787
Site_1977,decreasing,True,0.0,-16.405727446382954,-0.9193486590038314,-9598.0,342200.0,-0.31543056959892135,-96.04899898887767
Site_1978,decreasing,True,0.0,-16.963012759243313,-0.9505747126436782,-9924.0,342200.0,-0.49882575757575764,-43.464545454545444
Site_1979,decreasing,True,0.0,-15.867315792139852,-0.889176245210728,-9283.0,342197.0,-0.47110096153846165,-73.51073076923078
Site_198,decreasing,True,0.0,-16.045053954747033,-0.8991379310344828,-9387.0,342199.0,-0.4386038961038961,-70.09051948051948
Site_1980,decreasing,True,0.0,-16.638214570766415,-0.9323754789272031,-9734.0,342200.0,-0.47726964769647706,-80.02658536585365
Site_1981,decreasing,True,0.0,-15.745920298391102,-0.882375478927203,-9212.0,342198.0,-0.3392307692307692,-72.25538461538463
Site_1982,decreasing,True,0.0,-16.9015214406897,-0.9471264367816092,-9888.0,342198.0,-0.45063463751438426,-86.64430609896434
Site_1983,decreasing,True,0.0,-16.50156995717037,-0.924712643678161,-9654.0,342195.3333333333,-0.37554069767441867,-57.67106976744185
Site_1984,decreasing,True,0.0,-16.320349624028232,-0.9145593869731801,-9548.0,342196.0,-0.4324385363064609,-88.28442538593481
Site_1985,decreasing,True,0.0,-16.45359244257955,-0.9220306513409962,-9626.0,342200.0,-0.448037011999324,-66.47133513604868
Site_1986,decreasing,True,0.0,-16.470735216045842,-0.9229885057471264,-9636.0,342198.0,-0.470714285714286,-126.6185714285714
Site_1987,decreasing,True,0.0,-16.643415918150573,-0.9326628352490421,-9737.0,342197.0,-0.4047542810227539,-57.36769176636172
Site_1988,decreasing,True,0.0,-17.17330194218929,-0.9623563218390805,-10047.0,342199.0,-0.5400568181818213,-56.50590909090887
Site_1989,decreasing,True,0.0,-16.2759032963625,-0.9120689655172414,-9522.0,342196.0,-0.33965789473684227,-60.784631578947355
Site_199,decreasing,True,0.0,-16.79380034641326,-0.9410919540229885,-9825.0,342199.0,-0.40875000000000006,-83.47999999999999
Site_1990,decreasing,True,0.0,-15.99376995531784,-0.896264367816092,-9357.0,342199.0,-0.3488551585078974,-78.43242858743139
Site_1991,decreasing,True,0.0,-16.25360888575909,-0.910823754789272,-9509.0,342199.0,-0.31395923554886085,-57.304935040482015
Site_1992,decreasing,True,0.0,-16.83487674218846,-0.9433908045977012,-9849.0,342197.0,-0.45266690856313485,-64.5079825834543
Site_1993,decreasing,True,0.0,-15.899726058018949,-0.8909961685823755,-9302.0,342200.0,-0.3991564121571535,-84.70073832468495
Site_1994,decreasing,True,0.0,-16.742565273455906,-0.9382183908045977,-9795.0,342197.0,-0.4143599590373783,-88.66608294930876
Site_1995,decreasing,True,0.0,-16.06730049772858,-0.9003831417624522,-9400.0,342198.0,-0.4594949066213923,-65.69636672325976
Site_1996,decreasing,True,0.0,-15.267268937675706,-0.8555555555555555,-8932.0,342198.0,-0.26,-61.68000000000001
Site_1997,decreasing,True,0.0,-14.814281259931477,-0.8301724137931035,-8667.0,342197.0,-0.22810167310167295,-103.18667953667955
Site_1998,decreasing,True,0.0,-15.739128416091749,-0.881992337164751,-9208.0,342196.0,-0.4328880463871544,-49.23206066012489
Site_1999,decreasing,True,0.0,-16.71516488062183,-0.9366858237547893,-9779.0,342199.0,-0.5068386243386243,-92.23761904761903
Site_2,decreasing,True,0.0,-17.081090574838058,-0.957183908045977,-9993.0,342195.0,-0.5992857142857143,-88.71142857142858
Site_20,decreasing,True,0.0,-16.79895329196497,-0.9413793103448276,-9828.0,342198.0,-0.6007846153846157,-86.13350769230766
Site_200,decreasing,True,0.0,-16.149307823901196,-0.9049808429118774,-9448.0,342200.0,-0.29700000000000004,-57.916
Site_2000,decreasing,True,0.0,-16.87753955174939,-0.9457854406130268,-9874.0,342200.0,-0.4064098765432101,-77.13848888888887
Site_2001,decreasing,True,0.0,-16.40071887259771,-0.9190613026819924,-9595.0,342195.0,-0.3909544513457559,-94.42127950310557
Site_2002,decreasing,True,0.0,-16.43144143439434,-0.9207854406130268,-9613.0,342197.0,-0.3404188596491229,-60.31984210526315
Site_2003,decreasing,True,0.0,-16.103175820766786,-0.9023946360153257,-9421.0,342199.0,-0.4114589665653495,-72.40495440729484
Site_2004,decreasing,True,0.0,-13.338987741650827,-0.7475095785440613,-7804.0,342198.0,-0.2675787480063796,-41.48433014354067
Site_2005,decreasing,True,0.0,-15.123673529461087,-0.8475095785440613,-8848.0,342198.0,-0.27434782608695646,-88.04695652173913
Site_2006,decreasing,True,0.0,-15.322016725690272,-0.8586206896551725,-8964.0,342196.0,-0.2759528613352898,-78.50139398385915
Site_2007,decreasing,True,0.0,-16.84513357204763,-0.9439655172413793,-9855.0,342197.0,-0.4243792808219178,-63.00469178082192
Site_2008,decreasing,True,0.0,-16.142580037870076,-0.9045977011494253,-9444.0,342195.3333333333,-0.3579284843559529,-60.29914912637138
Site_2009,decreasing,True,0.0,-16.71516488062183,-0.9366858237547893,-9779.0,342199.0,-0.43403757939308396,-82.38929428369795
Site_201,decreasing,True,0.0,-16.754556055839604,-0.9388888888888889,-9802.0,342196.0,-0.42124999999999946,-76.88000000000002
Site_2010,decreasing,True,0.0,-16.910044078452763,-0.9476053639846743,-9893.0,342199.0,-0.5130717948717944,-43.09883076923081
Site_2011,decreasing,True,0.0,-16.30662617808628,-0.9137931034482759,-9540.0,342198.0,-0.2949290206648697,-74.67511051212938
Site_2012,decreasing,True,0.0,-17.161310600629204,-0.9616858237547893,-10040.0,342200.0,-0.6712190476190476,-76.87222857142858
Site_2013,decreasing,True,0.0,-16.75965998988786,-0.939176245210728,-9805.0,342197.0,-0.4378670104991711,-93.07357524405967
Site_2014,decreasing,True,0.0,-15.879351699979374,-0.8898467432950191,-9290.0,342194.0,-0.3161086529006882,-90.12017699115044
Site_2015,decreasing,True,0.0,-16.908359317271348,-0.9475095785440613,-9892.0,342198.0,-0.4745521390374331,-105.42224598930483
Site_2016,decreasing,True,0.0,-16.86217901231885,-0.9449233716475096,-9865.0,342199.0,-0.3832237787356322,-41.01788793103448
Site_2017,decreasing,True,0.0,-15.923658556117246,-0.8923371647509578,-9316.0,342200.0,-0.4131922398589065,-66.41015873015873
Site_2018,decreasing,True,0.0,-16.139145365083326,-0.9044061302681993,-9442.0,342196.0,-0.314258241758242,-50.25340659340657
Site_2019,decreasing,True,0.0,-16.504972831255113,-0.924904214559387,-9656.0,342196.0,-0.3720965876229032,-63.329045691150974
Site_202,decreasing,True,0.0,-17.034860034031844,-0.9545977011494253,-9966.0,342198.0,-0.48480384615384586,-48.7141230769231
Site_2020,decreasing,True,0.0,-15.841650570534181,-0.8877394636015326,-9268.0,342198.0,-0.32559069767441856,-70.95746976744186
Site_2021,decreasing,True,0.0,-15.858791605961024,-0.8886973180076628,-9278.0,342196.0,-0.341,-28.207999999999995
Site_2022,decreasing,True,0.0,-16.799002383505336,-0.9413793103448276,-9828.0,342196.0,-0.4325246058289536,-112.62822838031535
Site_2023,decreasing,True,0.0,-15.898039823050011,-0.8909003831417625,-9301.0,342199.0,-0.4294522552098201,-90.88943762489296
Site_2024,decreasing,True,0.0,-16.280960352121323,-0.9123563218390804,-9525.0,342199.0,-0.3620126582278483,-52.11508860759493
Site_2025,decreasing,True,0.0,-16.694700067446433,-0.935536398467433,-9767.0,342197.0,-0.5044026898734176,-85.64300632911392
Site_2026,decreasing,True,0.0,-13.791976913157795,-0.7728927203065135,-8069.0,342199.0,-0.3104559856729577,-78.56716903154705
Site_2027,decreasing,True,0.0,-15.699787571106702,-0.8797892720306514,-9185.0,342197.0,-0.2386958874458875,-119.0338961038961
Site_2028,decreasing,True,0.0,-16.87243581220469,-0.9454980842911878,-9871.0,342199.0,-0.5802368937482478,-63.77294365012615
Site_2029,decreasing,True,0.0,-16.289531486632157,-0.9128352490421456,-9530.0,342198.0,-0.3278554143980642,-87.38441016333937
Site_203,decreasing,True,0.0,-16.398937511938534,-0.9189655172413793,-9594.0,342198.0,-0.33320679434564515,-76.17911080711355
Site_2030,decreasing,True,0.0,-15.715195778117893,-0.8806513409961686,-9194.0,342196.0,-0.3456167846309406,-85.14559150657229
Site_2031,decreasing,True,0.0,-16.269065399798542,-0.9116858237547892,-9518.0,342196.0,-0.3403783396946565,-43.82275954198473
Site_2032,decreasing,True,0.0,-15.575018898556742,-0.8727969348659004,-9112.0,342196.0,-0.29873623714458564,-78.60099092558983
Site_2033,decreasing,True,0.0,-16.409194326811008,-0.9195402298850575,-9600.0,342198.0,-0.355190909090909,-122.18625454545455
Site_2034,decreasing,True,0.0,-15.773271804717696,-0.8839080459770114,-9228.0,342198.0,-0.3804808136846972,-23.3553814147018
